Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jacob Gilyard,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Brandon Clarke,Danny Green,David Roddy,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with David Roddy,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
21.0,,2022-11-30,24-158,MEM,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,55.0,3.055555555555556,0.0,58.29999999999998,3.238888888888888,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,,
22.0,,2022-12-02,24-160,MEM,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,94.0,5.222222222222222,0.0,91.3,5.072222222222222,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-8),L (-8)
23.0,,2022-12-04,24-162,MEM,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,76.0,4.222222222222222,0.0,92.5,5.138888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+8),W (+8)
24.0,,2022-12-05,24-163,MEM,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,72.0,4.0,0.0,78.1,4.338888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+10),W (+10)
25.0,,2022-12-07,24-165,MEM,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,113.0,6.277777777777778,0.0,117.4,6.522222222222222,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+8),W (+8)
26.0,,2022-12-09,24-167,MEM,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,80.0,4.444444444444445,0.0,90.3,5.016666666666667,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+21),W (+21)
27.0,,2022-12-12,24-170,MEM,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,116.0,6.444444444444445,0.0,116.8,6.488888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+11),W (+11)
28.0,,2022-12-15,24-173,MEM,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,118.0,6.555555555555555,0.0,132.1,7.338888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+25),W (+25)
29.0,,2022-12-17,24-175,MEM,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,67.0,3.7222222222222223,0.0,74.5,4.138888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+41),W (+41)
30.0,,2022-12-20,24-178,MEM,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,71.0,3.9444444444444446,0.0,76.19999999999999,4.2333333333333325,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-6),L (-6)
31.0,13.0,2022-12-23,24-181,MEM,PHO,1,24.35,4.0,13.0,.308,2.0,8.0,.250,7,7.0,1.000,0.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,17.0,10.2,+8,5.0,2.0,0.4,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,2.0,98.0,5.444444444444445,7.399999999999999,96.9,5.383333333333334,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-14),L (-14)
32.0,14.0,2022-12-25,24-183,MEM,GSW,1,24.416666666666668,2.0,13.0,.154,0.0,7.0,.000,5,6.0,.833,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,9.0,0.7,-14,6.0,2.0,0.3333333333333333,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,-6.0,70.0,3.888888888888889,-1.2999999999999998,79.0,4.388888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+25),W (+25)
33.0,15.0,2022-12-27,24-185,MEM,PHO,1,27.4,4.0,12.0,.333,0.0,4.0,.000,6,6.0,1.000,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,14.0,5.0,0,8.0,4.0,0.5,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,-4.0,74.0,4.111111111111111,2.6000000000000005,72.7,4.038888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-14),L (-14)
34.0,16.0,2022-12-29,24-187,MEM,TOR,1,28.53333333333333,6.0,13.0,.462,3.0,7.0,.429,1,1.0,1.000,1.0,4.0,5.0,4.0,2.0,0.0,1.0,6.0,16.0,12.6,+5,6.0,3.0,0.5,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,12.0,95.0,5.277777777777778,12.199999999999998,93.3,5.183333333333334,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-17),L (-17)
35.0,17.0,2022-12-31,24-189,MEM,NOP,1,28.05,7.0,19.0,.368,1.0,6.0,.167,3,3.0,1.000,2.0,5.0,7.0,0.0,1.0,1.0,3.0,2.0,18.0,8.3,+8,13.0,6.0,0.4615384615384615,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,2.0,97.0,5.388888888888889,7.099999999999998,101.0,5.611111111111111,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+13),W (+13)
36.0,,2023-01-01,24-190,MEM,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,89.0,4.944444444444445,0.0,98.4,5.466666666666667,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+15),W (+15)
37.0,18.0,2023-01-04,24-193,MEM,CHO,1,26.116666666666667,8.0,16.0,.500,2.0,6.0,.333,1,2.0,.500,0.0,11.0,11.0,4.0,1.0,0.0,2.0,3.0,19.0,14.5,+24,10.0,6.0,0.6,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,15.0,91.0,5.055555555555555,14.1,92.6,5.144444444444444,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+10),W (+10)
38.0,,2023-01-05,24-194,MEM,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,85.0,4.722222222222222,0.0,94.5,5.25,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+24),W (+24)
39.0,19.0,2023-01-08,24-197,MEM,UTA,1,30.73333333333333,8.0,18.0,.444,4.0,7.0,.571,4,6.0,.667,1.0,5.0,6.0,9.0,2.0,1.0,3.0,0.0,24.0,22.0,-3,11.0,4.0,0.3636363636363636,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,15.0,81.0,4.5,20.4,89.0,4.944444444444445,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+8),W (+8)
40.0,20.0,2023-01-09,24-198,MEM,SAS,1,29.066666666666663,6.0,16.0,.375,3.0,5.0,.600,0,1.0,.000,0.0,2.0,2.0,4.0,0.0,0.0,4.0,2.0,15.0,4.4,-6,11.0,3.0,0.2727272727272727,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,0.0,82.0,4.555555555555555,4.4,88.2,4.9,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+5),W (+5)
41.0,21.0,2023-01-11,24-200,MEM,SAS,1,29.566666666666663,7.0,14.0,.500,4.0,5.0,.800,0,0.0,,3.0,3.0,6.0,3.0,1.0,0.0,3.0,1.0,18.0,13.7,+10,9.0,3.0,0.3333333333333333,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,11.0,80.0,4.444444444444445,13.700000000000005,96.79999999999998,5.377777777777776,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+8),W (+8)
42.0,22.0,2023-01-14,24-203,MEM,IND,1,29.066666666666663,10.0,19.0,.526,5.0,11.0,.455,0,0.0,,0.0,8.0,8.0,3.0,1.0,1.0,1.0,2.0,25.0,20.1,+24,8.0,5.0,0.625,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,18.0,90.0,5.0,20.100000000000005,88.89999999999998,4.938888888888887,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,,
43.0,23.0,2023-01-16,24-205,MEM,PHO,1,26.95,10.0,12.0,.833,3.0,4.0,.750,5,5.0,1.000,0.0,3.0,3.0,6.0,2.0,0.0,2.0,2.0,28.0,27.9,+25,8.0,7.0,0.875,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,20.0,94.0,5.222222222222222,25.899999999999995,89.7,4.983333333333333,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+6),W (+6)
44.0,24.0,2023-01-18,24-207,MEM,CLE,1,32.5,8.0,17.0,.471,5.0,8.0,.625,4,4.0,1.000,2.0,2.0,4.0,4.0,1.0,0.0,2.0,2.0,25.0,19.3,+7,9.0,3.0,0.3333333333333333,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,11.0,63.0,3.5,17.7,71.5,3.9722222222222223,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+18),W (+18)
45.0,25.0,2023-01-20,24-209,MEM,LAL,1,33.28333333333333,6.0,15.0,.400,2.0,4.0,.500,2,2.0,1.000,1.0,7.0,8.0,6.0,1.0,0.0,2.0,2.0,16.0,13.1,+2,11.0,4.0,0.3636363636363636,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,12.0,67.0,3.7222222222222223,12.299999999999995,68.3,3.794444444444444,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+30),W (+30)
46.0,26.0,2023-01-22,24-211,MEM,PHO,1,34.28333333333333,9.0,19.0,.474,0.0,6.0,.000,6,6.0,1.000,1.0,7.0,8.0,6.0,1.0,0.0,2.0,4.0,24.0,18.7,+11,13.0,9.0,0.6923076923076923,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,12.0,53.0,2.9444444444444446,16.300000000000004,57.69999999999999,3.205555555555555,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+1),W (+1)
47.0,27.0,2023-01-23,24-212,MEM,SAC,1,28.65,9.0,13.0,.692,3.0,4.0,.750,0,0.0,,1.0,3.0,4.0,5.0,1.0,0.0,4.0,1.0,21.0,17.2,-14,9.0,6.0,0.6666666666666666,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,14.0,44.0,2.4444444444444446,17.200000000000003,51.8,2.8777777777777778,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-1),L (-1)
48.0,28.0,2023-01-25,24-214,MEM,GSW,1,34.11666666666667,7.0,17.0,.412,2.0,7.0,.286,4,6.0,.667,0.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,20.0,11.3,+9,10.0,5.0,0.5,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,3.0,59.0,3.2777777777777777,9.7,72.79999999999998,4.044444444444443,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-2),L (-2)
