,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1972-73,24.0,DET,NBA,SG,74.0,,20.8,2.8,5.9,0.479,,,,2.8,5.9,0.479,0.479,0.8,1.3,0.645,,,3.6,2.6,,,,1.8,6.4
1,1973-74,25.0,DET,NBA,SG,82.0,,25.1,3.2,7.3,0.444,,,,3.2,7.3,0.444,0.444,0.7,0.9,0.74,1.3,2.4,3.7,3.4,1.8,0.2,,1.9,7.1
2,1974-75,26.0,DET,NBA,SG,80.0,,24.5,2.6,5.4,0.474,,,,2.6,5.4,0.474,0.474,0.8,1.2,0.6629999999999999,1.2,2.2,3.4,2.9,1.4,0.3,,2.3,5.9
3,1975-76,27.0,DET,NBA,SG,82.0,,26.8,3.7,8.6,0.426,,,,3.7,8.6,0.426,0.426,1.0,1.4,0.722,1.0,2.6,3.5,3.3,2.2,0.3,,2.7,8.4
4,1976-77,28.0,DET,NBA,SG,82.0,,31.0,5.3,11.2,0.47600000000000003,,,,5.3,11.2,0.47600000000000003,0.47600000000000003,1.6,2.1,0.7709999999999999,1.2,2.1,3.3,4.1,2.2,0.3,,2.3,12.3
5,1977-78,29.0,DET,NBA,SG,82.0,,31.5,4.6,9.5,0.48100000000000004,,,,4.6,9.5,0.48100000000000004,0.48100000000000004,1.4,1.9,0.7340000000000001,1.4,1.8,3.3,4.6,2.0,0.2,2.8,2.2,10.5
6,1978-79,30.0,TOT,NBA,SG,81.0,,33.8,6.6,14.1,0.47100000000000003,,,,6.6,14.1,0.47100000000000003,0.47100000000000003,2.1,2.8,0.758,1.5,1.9,3.4,4.6,1.4,0.3,2.6,2.6,15.4
7,1978-79,30.0,DET,NBA,SG,3.0,,36.0,4.3,11.7,0.371,,,,4.3,11.7,0.371,0.371,2.3,2.7,0.875,3.0,3.0,6.0,1.7,0.3,0.3,3.3,3.0,11.0
8,1978-79,30.0,BOS,NBA,SG,78.0,,33.7,6.7,14.2,0.474,,,,6.7,14.2,0.474,0.474,2.1,2.8,0.753,1.5,1.8,3.3,4.7,1.5,0.3,2.6,2.6,15.6
9,1979-80,31.0,BOS,NBA,SG,73.0,73.0,29.0,4.5,9.7,0.465,1.0,2.2,0.42700000000000005,3.6,7.5,0.47700000000000004,0.515,1.2,1.6,0.754,1.1,1.4,2.5,2.9,1.5,0.4,1.4,2.4,11.2
10,1980-81,32.0,BOS,NBA,SG,82.0,75.0,33.2,3.8,8.6,0.444,0.4,1.3,0.33,3.4,7.3,0.465,0.47,0.8,1.1,0.736,0.9,1.1,2.0,3.6,1.2,0.3,1.5,2.6,8.9
11,1981-82,33.0,BOS,NBA,SG,76.0,53.0,20.9,2.5,5.9,0.418,0.3,0.8,0.317,2.2,5.1,0.434,0.44,0.5,0.7,0.696,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7
12,Career,,,NBA,,794.0,201.0,27.8,4.0,8.7,0.46,0.5,1.5,,3.8,8.2,0.46399999999999997,0.469,1.1,1.5,0.731,1.1,1.8,3.0,3.4,1.6,0.3,1.8,2.3,9.2
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7 seasons,,DET,NBA,,485.0,,26.8,3.7,8.0,0.462,,,,3.7,8.0,0.462,0.462,1.1,1.5,0.722,1.2,2.2,3.5,3.5,1.9,0.3,2.8,2.2,8.5
15,4 seasons,,BOS,NBA,,309.0,201.0,29.3,4.4,9.6,0.456,0.5,1.5,,4.0,8.5,0.467,0.478,1.1,1.5,0.7440000000000001,1.0,1.3,2.3,3.3,1.2,0.3,1.6,2.4,10.3
