,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,23.0,PHO,NBA,PF,57.0,9.0,22.0,3.1,7.1,0.435,1.9,4.8,0.39,1.2,2.3,0.526,0.565,0.8,1.0,0.807,0.9,2.4,3.3,1.2,0.6,0.4,0.6,1.5,8.8
1,2020-21,24.0,PHO,NBA,PF,60.0,11.0,24.0,3.4,8.1,0.42,2.0,5.6,0.349,1.4,2.5,0.581,0.541,0.8,1.0,0.847,0.6,2.8,3.3,1.4,0.6,0.3,0.7,1.4,9.6
2,2021-22,25.0,PHO,NBA,PF,66.0,16.0,26.2,4.2,9.2,0.46,2.5,5.9,0.425,1.7,3.3,0.523,0.596,1.5,1.7,0.86,0.6,3.5,4.1,1.5,0.9,0.2,0.7,1.7,12.5
3,2022-23,26.0,TOT,NBA,PF,42.0,41.0,28.5,5.3,11.3,0.47,2.5,6.1,0.404,2.9,5.2,0.548,0.579,2.4,2.9,0.842,0.8,3.6,4.4,1.9,1.2,0.3,0.9,2.0,15.5
4,2022-23,26.0,PHO,NBA,PF,17.0,16.0,25.2,4.8,10.2,0.474,2.6,5.8,0.455,2.2,4.4,0.5,0.604,1.6,1.9,0.818,0.8,3.0,3.8,1.5,0.9,0.4,0.6,1.7,13.9
5,2022-23,26.0,BRK,NBA,PF,25.0,25.0,30.8,5.6,12.0,0.468,2.3,6.2,0.372,3.3,5.8,0.572,0.565,3.0,3.5,0.851,0.8,4.0,4.8,2.1,1.4,0.3,1.1,2.2,16.6
6,2023-24,27.0,BRK,NBA,PF,1.0,1.0,26.0,5.0,10.0,0.5,1.0,4.0,0.25,4.0,6.0,0.667,0.55,1.0,2.0,0.5,2.0,3.0,5.0,3.0,2.0,0.0,2.0,1.0,12.0
7,Career,,,NBA,,226.0,78.0,25.0,3.9,8.8,0.448,2.2,5.6,0.392,1.7,3.2,0.544,0.572,1.3,1.6,0.841,0.7,3.0,3.8,1.5,0.8,0.3,0.7,1.6,11.3
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4 seasons,,PHO,NBA,,200.0,52.0,24.3,3.7,8.3,0.444,2.2,5.5,0.396,1.5,2.9,0.536,0.574,1.1,1.3,0.84,0.7,2.9,3.6,1.4,0.7,0.3,0.6,1.6,10.7
10,2 seasons,,BRK,NBA,,26.0,26.0,30.6,5.6,12.0,0.469,2.3,6.2,0.369,3.3,5.8,0.576,0.564,2.9,3.4,0.843,0.8,4.0,4.8,2.1,1.4,0.3,1.1,2.1,16.4
