,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2013-14,22.0,PHI,NBA,PG,70,70,34.5,6.1,15.1,.405,0.8,3.0,.264,5.3,12.1,.440,.431,3.7,5.2,.703,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,16.7
1,2014-15,23.0,TOT,NBA,PG,66,63,32.6,5.5,13.9,.396,0.5,2.3,.235,5.0,11.6,.428,.416,3.1,4.4,.694,1.0,4.4,5.3,6.7,1.7,0.5,3.8,2.5,14.6
2,2014-15,23.0,PHI,NBA,PG,41,38,33.9,5.7,14.9,.380,0.8,3.0,.256,4.9,11.9,.412,.406,2.9,4.4,.643,1.0,5.1,6.2,7.4,1.5,0.4,4.2,2.5,15.0
3,2014-15,23.0,MIL,NBA,PG,25,25,30.3,5.3,12.3,.429,0.2,1.1,.143,5.1,11.2,.457,.435,3.4,4.4,.780,0.8,3.1,4.0,5.6,2.0,0.5,3.2,2.6,14.1
4,2015-16,24.0,MIL,NBA,PG,54,37,30.5,4.6,10.3,.452,0.3,1.0,.273,4.4,9.3,.472,.466,2.0,3.0,.654,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,11.5
5,2016-17,25.0,CHI,NBA,PG,45,19,18.8,2.5,6.8,.366,0.3,1.4,.234,2.2,5.4,.401,.391,1.3,1.7,.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6
6,2017-18,26.0,CHO,NBA,PG,52,2,16.1,1.5,4.4,.332,0.3,1.1,.237,1.2,3.3,.365,.362,1.4,1.7,.820,0.7,1.9,2.7,2.2,0.8,0.4,1.0,1.9,4.6
7,2018-19,27.0,TOT,NBA,PG,28,1,13.3,1.6,4.4,.374,0.4,1.4,.263,1.3,3.0,.424,.415,1.1,1.9,.604,0.7,1.8,2.5,2.5,0.7,0.5,0.7,1.7,4.8
8,2018-19,27.0,HOU,NBA,PG,16,1,9.1,1.6,3.8,.410,0.4,1.2,.368,1.1,2.6,.429,.467,0.8,1.6,.462,0.2,0.6,0.8,1.3,0.6,0.4,0.6,1.7,4.3
9,2018-19,27.0,ORL,NBA,PG,12,0,18.9,1.8,5.2,.339,0.3,1.6,.158,1.5,3.6,.419,.363,1.7,2.3,.741,1.3,3.4,4.8,4.1,0.9,0.8,0.8,1.8,5.4
10,2019-20,28.0,ORL,NBA,SG,45,0,18.5,2.5,5.8,.427,0.5,1.7,.293,2.0,4.1,.481,.469,1.8,2.1,.832,1.0,2.2,3.3,2.4,1.1,0.5,1.2,1.9,7.2
11,2020-21,29.0,ORL,NBA,SG,31,25,25.8,3.4,8.7,.389,0.5,2.0,.246,2.9,6.7,.431,.417,1.6,2.6,.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8
12,2021-22,30.0,Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle),Did Not Play (injury—ankle)
13,2022-23,31.0,ORL,NBA,PG,4,0,11.0,1.5,3.5,.429,0.3,0.8,.333,1.3,2.8,.455,.464,1.0,1.8,.571,0.3,1.0,1.3,1.8,0.3,0.3,1.0,1.3,4.3
14,Career,,,NBA,,395,217,25.2,3.8,9.4,.402,0.5,1.8,.256,3.3,7.6,.436,.426,2.2,3.1,.705,1.0,3.4,4.3,4.3,1.3,0.5,2.3,2.4,10.2
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2 seasons,,PHI,NBA,,111,108,34.3,5.9,15.0,.396,0.8,3.0,.261,5.2,12.0,.429,.422,3.4,4.9,.683,1.3,4.9,6.2,6.7,1.7,0.5,3.8,2.8,16.0
17,4 seasons,,ORL,NBA,,92,25,20.7,2.6,6.6,.401,0.4,1.7,.259,2.2,4.9,.451,.435,1.7,2.3,.727,1.1,2.7,3.8,3.2,0.9,0.5,1.5,2.1,7.4
18,2 seasons,,MIL,NBA,,79,62,30.5,4.8,10.9,.444,0.2,1.1,.229,4.6,9.9,.467,.455,2.4,3.4,.705,0.9,3.9,4.7,5.3,1.7,0.7,2.9,2.9,12.4
19,1 season,,CHO,NBA,,52,2,16.1,1.5,4.4,.332,0.3,1.1,.237,1.2,3.3,.365,.362,1.4,1.7,.820,0.7,1.9,2.7,2.2,0.8,0.4,1.0,1.9,4.6
20,1 season,,CHI,NBA,,45,19,18.8,2.5,6.8,.366,0.3,1.4,.234,2.2,5.4,.401,.391,1.3,1.7,.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6
21,1 season,,HOU,NBA,,16,1,9.1,1.6,3.8,.410,0.4,1.2,.368,1.1,2.6,.429,.467,0.8,1.6,.462,0.2,0.6,0.8,1.3,0.6,0.4,0.6,1.7,4.3
