,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1975-76,23.0,LAL,NBA,SF,76.0,,24.2,4.1,9.3,0.43799999999999994,,,,4.1,9.3,0.43799999999999994,0.43799999999999994,1.4,1.8,0.748,1.6,2.8,4.4,1.5,0.7,0.2,,2.4,9.6
1,1976-77,24.0,LAL,NBA,PF,82.0,,21.7,3.2,7.0,0.46,,,,3.2,7.0,0.46,0.46,0.9,1.2,0.716,1.3,3.0,4.3,1.6,0.7,0.3,,2.1,7.3
2,1977-78,25.0,LAL,NBA,PF,79.0,,24.6,3.4,7.3,0.47200000000000003,,,,3.4,7.3,0.47200000000000003,0.47200000000000003,0.9,1.1,0.7559999999999999,1.3,3.1,4.5,1.8,0.9,0.6,1.1,2.7,7.7
3,1978-79,26.0,LAL,NBA,PF,79.0,,19.5,2.9,5.7,0.507,,,,2.9,5.7,0.507,0.507,0.9,1.1,0.809,1.1,2.3,3.4,1.3,0.6,0.3,1.2,2.2,6.7
4,1979-80,27.0,TOT,NBA,SF,73.0,,13.7,1.8,3.8,0.478,0.0,0.0,0.33299999999999996,1.8,3.7,0.48,0.48,0.6,0.7,0.8490000000000001,0.6,1.9,2.5,0.9,0.3,0.3,0.7,1.8,4.2
5,1979-80,27.0,LAL,NBA,SF,52.0,,11.2,1.3,2.5,0.508,0.0,0.0,0.0,1.3,2.5,0.512,0.508,0.4,0.5,0.821,0.4,1.4,1.9,0.7,0.2,0.3,0.6,1.7,3.0
6,1979-80,27.0,CLE,NBA,SF,21.0,,20.0,3.1,6.9,0.451,0.0,0.1,0.5,3.0,6.8,0.451,0.455,1.0,1.2,0.88,1.0,3.1,4.1,1.4,0.5,0.3,1.0,2.1,7.3
7,1980-81,28.0,CLE,NBA,SF,64.0,,15.6,1.6,3.5,0.446,0.0,0.0,0.0,1.6,3.5,0.452,0.446,0.3,0.4,0.917,1.2,1.4,2.6,1.3,0.2,0.2,0.8,1.6,3.5
8,1981-82,29.0,CLE,NBA,SF,21.0,1.0,9.6,0.4,1.1,0.375,0.0,0.0,0.0,0.4,1.1,0.391,0.375,0.2,0.3,0.833,0.7,1.0,1.7,0.5,0.4,0.0,0.7,1.4,1.1
9,Career,,,NBA,,474.0,1.0,19.6,2.8,6.0,0.46399999999999997,0.0,0.0,,2.8,6.0,0.465,0.46399999999999997,0.8,1.1,0.773,1.1,2.4,3.6,1.4,0.6,0.3,0.9,2.1,6.4
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5 seasons,,LAL,NBA,,368.0,,20.9,3.1,6.6,0.46799999999999997,0.0,0.0,,3.1,6.6,0.46799999999999997,0.46799999999999997,0.9,1.2,0.759,1.2,2.6,3.8,1.4,0.7,0.3,1.0,2.3,7.1
12,3 seasons,,CLE,NBA,,106.0,1.0,15.2,1.6,3.7,0.444,0.0,0.1,0.16699999999999998,1.6,3.6,0.44799999999999995,0.445,0.5,0.5,0.8909999999999999,1.0,1.7,2.7,1.2,0.3,0.2,0.8,1.7,3.8
