,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2020-21,19.0,MIN,NBA,SG,72,55,32.1,7.0,16.8,0.417,2.4,7.2,0.329,4.6,9.6,0.483,0.488,2.9,3.8,0.776,0.8,3.8,4.7,2.9,1.1,0.5,2.2,1.8,19.3
1,2021-22,20.0,MIN,NBA,SG,72,72,34.3,7.6,17.3,0.441,3.0,8.4,0.357,4.6,8.9,0.519,0.527,3.1,3.9,0.786,0.9,3.9,4.8,3.8,1.5,0.6,2.6,2.3,21.3
2,2022-23,21.0,MIN,NBA,SG,79,79,36.0,8.9,19.5,0.459,2.7,7.3,0.369,6.3,12.2,0.513,0.528,4.0,5.3,0.756,0.6,5.2,5.8,4.4,1.6,0.7,3.3,2.4,24.6
3,2023-24,22.0,MIN,NBA,SG,1,1,38.0,8.0,27.0,0.296,4.0,7.0,0.571,4.0,20.0,0.2,0.37,6.0,6.0,1.0,5.0,9.0,14.0,1.0,0.0,0.0,2.0,1.0,26.0
4,Career,,,NBA,,224,207,34.2,7.9,18.0,0.44,2.7,7.6,0.353,5.2,10.3,0.503,0.515,3.4,4.4,0.771,0.8,4.4,5.1,3.7,1.4,0.6,2.7,2.1,21.9
