,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2022-23,22.0,UTA,NBA,SG,59,22,20.5,2.8,6.5,0.427,1.4,3.9,0.355,1.4,2.7,0.532,0.532,0.9,1.2,0.812,0.7,1.3,2.1,1.1,0.3,0.3,0.7,1.7,7.9
1,2023-24,23.0,UTA,NBA,SG,1,0,19.0,2.0,6.0,0.333,1.0,2.0,0.5,1.0,4.0,0.25,0.417,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0
2,Career,,,NBA,,60,22,20.5,2.8,6.5,0.426,1.4,3.8,0.357,1.4,2.7,0.525,0.531,0.9,1.2,0.812,0.7,1.4,2.1,1.1,0.3,0.3,0.7,1.7,7.9
