,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2021-22,23.0,MIA,NBA,C,56.0,12.0,12.6,2.3,4.4,0.526,0.0,0.2,0.091,2.3,4.2,0.547,0.528,0.7,1.1,0.623,1.5,3.7,5.3,0.9,0.3,0.4,0.7,1.5,5.3
1,2022-23,24.0,MIA,NBA,C,9.0,0.0,9.2,1.8,3.0,0.593,0.3,0.8,0.429,1.4,2.2,0.65,0.648,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8,4.4
2,2023-24,25.0,UTA,NBA,C,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Career,,,NBA,,66.0,12.0,12.0,2.2,4.2,0.533,0.1,0.3,0.222,2.2,3.9,0.555,0.54,0.7,1.0,0.642,1.4,3.4,4.8,0.8,0.3,0.3,0.7,1.5,5.1
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,MIA,NBA,,65.0,12.0,12.1,2.2,4.2,0.533,0.1,0.3,0.222,2.2,3.9,0.555,0.54,0.7,1.0,0.642,1.4,3.4,4.9,0.8,0.3,0.3,0.7,1.5,5.2
6,1 season,,UTA,NBA,,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
