,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2022-23,23.0,IND,NBA,SG,75,63,27.6,3.8,8.6,0.441,1.2,3.5,0.35,2.6,5.1,0.504,0.512,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5
1,2023-24,24.0,IND,NBA,SG,1,0,22.0,6.0,9.0,0.667,0.0,1.0,0.0,6.0,8.0,0.75,0.667,0.0,0.0,,1.0,3.0,4.0,10.0,0.0,0.0,2.0,4.0,12.0
2,Career,,,NBA,,76,63,27.6,3.8,8.6,0.444,1.2,3.5,0.348,2.6,5.1,0.509,0.515,0.6,0.8,0.79,0.5,2.2,2.7,4.6,0.9,0.2,1.7,2.4,9.5
