,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2022-23,20.0,CHI,NBA,SG,38,0,5.6,0.8,1.9,0.444,0.2,0.7,0.259,0.7,1.2,0.556,0.493,0.4,0.6,0.667,0.3,0.7,1.0,0.6,0.3,0.1,0.2,0.6,2.2
1,2023-24,21.0,CHI,NBA,SG,1,0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2,Career,,,NBA,,39,0,5.6,0.8,1.9,0.432,0.2,0.7,0.25,0.6,1.2,0.543,0.48,0.4,0.5,0.667,0.3,0.7,1.0,0.6,0.3,0.1,0.2,0.6,2.2
