,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2022-23,22.0,SAC,NBA,SF,80,78,29.8,4.4,9.8,0.453,2.6,6.3,0.411,1.9,3.5,0.527,0.584,0.8,1.0,0.765,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2
1,2023-24,23.0,SAC,NBA,SF,1,1,30.0,5.0,13.0,0.385,4.0,9.0,0.444,1.0,4.0,0.25,0.538,1.0,1.0,1.0,2.0,6.0,8.0,1.0,1.0,2.0,0.0,4.0,15.0
2,Career,,,NBA,,81,79,29.8,4.4,9.8,0.452,2.6,6.3,0.412,1.8,3.5,0.523,0.584,0.8,1.0,0.768,1.1,3.6,4.7,1.2,0.8,0.5,0.7,2.0,12.2
