,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2002-03,24.0,ATL,NBA,PG,50.0,0.0,10.3,1.4,3.4,0.41200000000000003,0.4,1.2,0.361,1.0,2.2,0.44,0.47600000000000003,0.4,0.5,0.8079999999999999,0.2,0.7,0.9,1.7,0.3,0.0,1.1,1.3,3.7
1,2003-04,25.0,TOT,NBA,PG,43.0,0.0,6.8,0.9,2.3,0.37799999999999995,0.2,0.7,0.33299999999999996,0.6,1.6,0.397,0.429,0.3,0.3,0.7859999999999999,0.2,0.4,0.6,0.9,0.4,0.0,0.6,1.0,2.2
2,2003-04,25.0,ATL,NBA,PG,23.0,0.0,6.2,0.9,2.1,0.429,0.1,0.4,0.3,0.8,1.7,0.462,0.45899999999999996,0.2,0.3,0.667,0.2,0.5,0.7,0.8,0.4,0.0,0.6,1.0,2.1
3,2003-04,25.0,POR,NBA,PG,20.0,0.0,7.6,0.8,2.5,0.327,0.4,1.0,0.35,0.5,1.5,0.31,0.39799999999999996,0.4,0.4,0.875,0.2,0.4,0.5,1.0,0.4,0.0,0.7,1.1,2.3
4,2004-05,26.0,TOT,NBA,PG,71.0,46.0,29.4,4.3,10.6,0.405,1.2,3.5,0.34700000000000003,3.1,7.2,0.43200000000000005,0.461,2.7,3.2,0.833,0.5,2.1,2.5,4.9,1.1,0.1,2.0,2.8,12.5
5,2004-05,26.0,DAL,NBA,PG,4.0,0.0,4.0,0.3,2.0,0.125,0.3,0.8,0.33299999999999996,0.0,1.3,0.0,0.188,0.5,0.8,0.667,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,1.3
6,2004-05,26.0,NOH,NBA,PG,67.0,46.0,31.0,4.6,11.2,0.408,1.3,3.6,0.34700000000000003,3.3,7.6,0.43700000000000006,0.46399999999999997,2.8,3.4,0.836,0.5,2.2,2.7,5.2,1.1,0.1,2.1,3.0,13.2
7,2005-06,27.0,BOS,NBA,PG,19.0,0.0,12.3,0.9,2.4,0.37,0.5,1.1,0.5,0.4,1.4,0.26899999999999996,0.478,0.9,0.9,1.0,0.3,0.6,0.8,2.1,0.6,0.1,0.9,2.1,3.3
8,2006-07,28.0,POR,NBA,PG,50.0,3.0,8.9,1.1,3.0,0.358,0.3,1.2,0.262,0.8,1.8,0.42200000000000004,0.41100000000000003,0.8,1.1,0.792,0.1,0.7,0.9,1.4,0.3,0.0,0.5,1.1,3.3
9,2007-08,29.0,LAC,NBA,PG,67.0,8.0,15.5,1.9,4.4,0.419,0.5,1.6,0.33299999999999996,1.3,2.8,0.46799999999999997,0.48,1.0,1.2,0.8290000000000001,0.2,1.3,1.4,2.6,0.5,0.0,0.8,1.6,5.3
10,Career,,,NBA,,300.0,57.0,15.4,2.0,5.1,0.401,0.6,1.8,0.341,1.4,3.3,0.43200000000000005,0.46,1.2,1.4,0.831,0.3,1.1,1.4,2.5,0.5,0.0,1.1,1.7,5.8
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2 seasons,,ATL,NBA,,73.0,0.0,9.0,1.2,3.0,0.41600000000000004,0.3,1.0,0.35200000000000004,0.9,2.0,0.446,0.473,0.3,0.4,0.7809999999999999,0.2,0.6,0.8,1.4,0.3,0.0,0.9,1.2,3.2
13,2 seasons,,POR,NBA,,70.0,3.0,8.5,1.0,2.9,0.35,0.3,1.2,0.284,0.7,1.7,0.395,0.408,0.7,0.9,0.8029999999999999,0.1,0.6,0.8,1.3,0.3,0.0,0.6,1.1,3.0
14,1 season,,LAC,NBA,,67.0,8.0,15.5,1.9,4.4,0.419,0.5,1.6,0.33299999999999996,1.3,2.8,0.46799999999999997,0.48,1.0,1.2,0.8290000000000001,0.2,1.3,1.4,2.6,0.5,0.0,0.8,1.6,5.3
15,1 season,,NOH,NBA,,67.0,46.0,31.0,4.6,11.2,0.408,1.3,3.6,0.34700000000000003,3.3,7.6,0.43700000000000006,0.46399999999999997,2.8,3.4,0.836,0.5,2.2,2.7,5.2,1.1,0.1,2.1,3.0,13.2
16,1 season,,BOS,NBA,,19.0,0.0,12.3,0.9,2.4,0.37,0.5,1.1,0.5,0.4,1.4,0.26899999999999996,0.478,0.9,0.9,1.0,0.3,0.6,0.8,2.1,0.6,0.1,0.9,2.1,3.3
17,1 season,,DAL,NBA,,4.0,0.0,4.0,0.3,2.0,0.125,0.3,0.8,0.33299999999999996,0.0,1.3,0.0,0.188,0.5,0.8,0.667,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,1.3
