,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2021-22,20.0,DET,NBA,SG,64,64,32.6,6.7,16.1,0.416,1.8,5.7,0.314,4.9,10.4,0.472,0.471,2.2,2.6,0.845,0.9,4.6,5.5,5.6,1.2,0.7,3.7,3.1,17.4
1,2022-23,21.0,DET,NBA,PG,12,12,33.3,7.8,18.7,0.415,1.4,5.1,0.279,6.3,13.6,0.466,0.453,3.0,3.6,0.837,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9
2,2023-24,22.0,DET,NBA,PG,1,1,36.0,13.0,27.0,0.481,4.0,9.0,0.444,9.0,18.0,0.5,0.556,0.0,0.0,,0.0,3.0,3.0,9.0,1.0,1.0,3.0,5.0,30.0
3,Career,,,NBA,,77,77,32.8,6.9,16.6,0.417,1.8,5.6,0.312,5.2,11.0,0.471,0.47,2.3,2.7,0.844,0.9,4.7,5.6,5.7,1.2,0.7,3.6,3.1,18.0
