,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2022-23,20.0,GSW,NBA,SF,31.0,0.0,7.3,1.4,3.5,0.394,1.0,2.7,0.381,0.4,0.8,0.44,0.541,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5,3.9
1,2023-24,21.0,WAS,NBA,SF,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Career,,,NBA,,32.0,0.0,7.2,1.3,3.4,0.391,1.0,2.6,0.381,0.3,0.8,0.423,0.536,0.1,0.2,0.667,0.0,1.2,1.3,0.3,0.2,0.1,0.3,0.4,3.8
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,GSW,NBA,,31.0,0.0,7.3,1.4,3.5,0.394,1.0,2.7,0.381,0.4,0.8,0.44,0.541,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5,3.9
5,1 season,,WAS,NBA,,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
