,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2022-23,21.0,UTA,NBA,C,74,40,23.0,4.0,5.6,0.72,0.0,0.0,0.333,4.0,5.6,0.723,0.721,1.1,2.1,0.516,3.1,5.3,8.4,0.9,0.4,2.3,0.8,2.3,9.2
1,2023-24,22.0,UTA,NBA,C,1,1,22.0,4.0,5.0,0.8,0.0,0.0,,4.0,5.0,0.8,0.8,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,1.0,1.0,3.0,8.0
2,Career,,,NBA,,75,41,23.0,4.0,5.6,0.721,0.0,0.0,0.333,4.0,5.5,0.724,0.722,1.1,2.1,0.516,3.1,5.2,8.4,0.9,0.3,2.3,0.8,2.3,9.2
