,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2021-22,19.0,HOU,NBA,SG,67,67,31.9,6.1,14.2,0.426,2.3,6.8,0.343,3.7,7.4,0.502,0.508,2.8,3.5,0.797,0.5,2.9,3.4,2.6,0.7,0.3,2.0,1.5,17.3
1,2022-23,20.0,HOU,NBA,SG,76,76,34.2,7.4,17.9,0.416,2.5,7.3,0.338,5.0,10.6,0.471,0.485,4.8,6.1,0.786,0.6,3.2,3.7,3.7,0.8,0.2,2.6,1.7,22.1
2,2023-24,21.0,HOU,NBA,SG,1,1,30.0,2.0,10.0,0.2,0.0,1.0,0.0,2.0,9.0,0.222,0.2,6.0,7.0,0.857,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,10.0
3,Career,,,NBA,,144,144,33.1,6.8,16.1,0.419,2.4,7.0,0.34,4.4,9.1,0.481,0.493,3.9,4.9,0.79,0.5,3.0,3.5,3.2,0.7,0.3,2.4,1.6,19.8
