,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2021-22,23.0,SAC,NBA,PG,75,19,27.7,4.7,11.2,0.418,1.3,4.3,0.316,3.3,7.0,0.48,0.477,0.7,1.1,0.659,0.4,1.8,2.2,4.2,0.7,0.3,1.5,1.9,11.5
1,2022-23,24.0,SAC,NBA,PG,80,9,18.1,2.3,5.0,0.454,0.8,2.5,0.32,1.5,2.5,0.584,0.533,0.3,0.4,0.806,0.2,1.1,1.3,2.3,0.6,0.2,0.8,1.4,5.6
2,2023-24,25.0,SAC,NBA,PG,1,0,14.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,1.0,3.0,0.0
3,Career,,,NBA,,156,28,22.7,3.4,8.0,0.428,1.1,3.3,0.316,2.4,4.7,0.508,0.494,0.5,0.7,0.698,0.3,1.4,1.8,3.2,0.6,0.3,1.1,1.6,8.4
