,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2020-21,22.0,MEM,NBA,PF,59,12,18.4,2.8,5.1,0.559,0.4,1.1,0.338,2.5,4.0,0.62,0.595,0.6,0.9,0.642,1.3,3.1,4.3,1.3,0.7,0.6,0.8,2.0,6.6
1,2021-22,23.0,MEM,NBA,PF,53,2,13.2,1.8,4.1,0.454,0.2,0.9,0.204,1.7,3.2,0.527,0.477,0.9,1.3,0.648,1.2,1.8,3.0,1.2,0.9,0.3,0.6,1.2,4.8
2,2022-23,24.0,MEM,NBA,C,61,29,19.3,3.1,5.0,0.614,0.1,0.2,0.267,3.0,4.8,0.632,0.621,0.8,1.5,0.551,2.0,3.0,5.0,1.6,1.0,0.5,0.7,1.6,7.0
3,2023-24,25.0,MEM,NBA,C,1,1,34.0,7.0,16.0,0.438,1.0,5.0,0.2,6.0,11.0,0.545,0.469,2.0,2.0,1.0,4.0,8.0,12.0,4.0,3.0,1.0,0.0,2.0,17.0
4,Career,,,NBA,,174,44,17.2,2.6,4.8,0.55,0.2,0.8,0.276,2.4,4.0,0.602,0.572,0.8,1.2,0.609,1.5,2.7,4.2,1.4,0.9,0.4,0.7,1.6,6.3
