,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,2018-19,29.0,MEM,NBA,SG,44,39,29.1,3.4,8.7,.389,1.5,4.4,.333,1.9,4.3,.447,.474,1.2,1.4,.900,0.6,2.9,3.5,1.4,1.2,0.3,1.3,1.9,9.5
11,2019-20,30.0,IND,NBA,SF,73,6,25.0,2.8,6.7,.428,1.8,4.5,.405,1.0,2.1,.477,.566,0.7,0.9,.791,0.4,2.8,3.3,1.3,1.2,0.6,0.6,1.9,8.3
12,2020-21,31.0,IND,NBA,SG,72,52,30.3,3.6,8.7,.413,2.4,6.3,.382,1.2,2.4,.494,.551,0.9,1.2,.788,0.4,3.1,3.6,1.7,1.0,0.6,0.8,1.9,10.5
13,2021-22,32.0,TOT,NBA,"SF,SG",74,65,27.8,3.5,8.9,.394,2.4,6.5,.367,1.1,2.4,.467,.528,0.7,0.8,.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1
14,2021-22,32.0,IND,NBA,SF,49,40,28.9,3.9,9.3,.415,2.6,6.9,.378,1.3,2.5,.516,.553,0.7,0.8,.829,0.4,2.4,2.8,1.8,0.7,0.4,1.0,2.1,11.0
15,2021-22,32.0,SAC,NBA,SG,25,25,25.6,2.8,8.2,.348,2.0,5.8,.342,0.8,2.3,.362,.471,0.6,0.8,.762,0.4,1.8,2.2,1.5,0.8,0.6,0.8,2.0,8.3
16,2022-23,33.0,TOT,NBA,"SF,SG",46,2,15.3,1.7,4.4,.377,1.0,3.1,.322,0.7,1.3,.508,.490,0.1,0.2,.625,0.1,1.1,1.2,0.9,0.4,0.4,0.5,1.5,4.5
17,2022-23,33.0,ATL,NBA,SF,28,0,14.7,1.7,4.5,.384,1.1,3.1,.345,0.6,1.4,.474,.504,0.0,0.0,,0.1,0.8,0.8,0.9,0.2,0.4,0.4,1.3,4.5
18,2022-23,33.0,DAL,NBA,SF,18,2,16.4,1.6,4.4,.367,0.9,3.1,.286,0.7,1.3,.565,.468,0.3,0.4,.625,0.2,1.6,1.8,0.9,0.8,0.5,0.6,1.7,4.4
19,Career,,,NBA,,622,287,23.9,2.9,7.4,.397,1.6,4.5,.363,1.3,2.8,.453,.509,0.9,1.1,.817,0.4,2.5,2.8,1.4,0.9,0.4,0.9,1.6,8.4
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3 seasons,,IND,NBA,,194,98,28.0,3.4,8.1,.418,2.2,5.8,.388,1.1,2.3,.494,.556,0.8,1.0,.798,0.4,2.8,3.2,1.6,1.0,0.5,0.8,1.9,9.8
22,3 seasons,,CHI,NBA,,137,114,29.9,3.7,9.7,.379,2.1,5.7,.365,1.6,4.0,.400,.486,1.4,1.7,.835,0.4,3.4,3.8,2.1,1.2,0.5,1.2,1.8,10.9
23,1 season,,NYK,NBA,,82,4,20.0,2.8,6.6,.433,1.2,3.3,.355,1.7,3.2,.513,.523,0.8,1.0,.825,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,7.7
24,1 season,,GSW,NBA,,59,4,11.1,1.5,4.0,.387,0.6,1.8,.321,0.9,2.1,.444,.462,0.6,0.8,.822,0.2,1.0,1.2,0.8,0.7,0.2,0.5,0.9,4.3
25,2 seasons,,ATL,NBA,,54,1,12.5,1.3,3.7,.364,0.7,2.4,.303,0.6,1.2,.485,.465,0.1,0.2,.500,0.1,0.8,0.9,0.7,0.3,0.3,0.5,1.1,3.5
26,1 season,,MEM,NBA,,44,39,29.1,3.4,8.7,.389,1.5,4.4,.333,1.9,4.3,.447,.474,1.2,1.4,.900,0.6,2.9,3.5,1.4,1.2,0.3,1.3,1.9,9.5
27,1 season,,SAC,NBA,,25,25,25.6,2.8,8.2,.348,2.0,5.8,.342,0.8,2.3,.362,.471,0.6,0.8,.762,0.4,1.8,2.2,1.5,0.8,0.6,0.8,2.0,8.3
28,1 season,,DAL,NBA,,18,2,16.4,1.6,4.4,.367,0.9,3.1,.286,0.7,1.3,.565,.468,0.3,0.4,.625,0.2,1.6,1.8,0.9,0.8,0.5,0.6,1.7,4.4
29,1 season,,PHI,NBA,,9,0,15.8,1.8,5.3,.333,0.4,1.8,.250,1.3,3.6,.375,.375,0.7,0.9,.750,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7
