,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1998-99,27.0,CHI,NBA,SF,50.0,6.0,18.0,2.2,4.9,0.449,0.0,0.0,0.0,2.2,4.8,0.45,0.449,1.8,2.2,0.8109999999999999,1.4,2.1,3.5,0.8,0.5,0.3,1.0,1.8,6.2
1,1999-00,28.0,TOT,NBA,SF,32.0,5.0,14.8,2.1,4.9,0.42700000000000005,0.0,0.1,0.0,2.1,4.8,0.435,0.42700000000000005,1.4,1.8,0.804,0.8,1.7,2.5,0.5,0.5,0.1,1.0,1.8,5.6
2,1999-00,28.0,CHI,NBA,SF,26.0,5.0,17.0,2.4,5.7,0.426,0.0,0.1,0.0,2.4,5.6,0.434,0.426,1.6,2.0,0.8079999999999999,0.8,2.0,2.8,0.6,0.5,0.1,1.2,1.9,6.5
3,1999-00,28.0,CLE,NBA,SF,6.0,0.0,5.2,0.7,1.5,0.444,0.0,0.0,,0.7,1.5,0.444,0.444,0.5,0.7,0.75,0.7,0.7,1.3,0.2,0.7,0.2,0.3,1.2,1.8
4,2000-01,29.0,TOT,NBA,SF,27.0,0.0,7.7,0.9,1.9,0.49,0.0,0.0,,0.9,1.9,0.49,0.49,0.4,0.5,0.9229999999999999,0.6,1.4,1.9,0.3,0.2,0.1,0.4,1.0,2.3
5,2000-01,29.0,TOR,NBA,SF,17.0,0.0,8.2,0.9,1.7,0.517,0.0,0.0,,0.9,1.7,0.517,0.517,0.7,0.8,0.9229999999999999,0.5,1.4,1.9,0.2,0.1,0.2,0.4,1.2,2.5
6,2000-01,29.0,DET,NBA,SF,10.0,0.0,6.9,1.0,2.2,0.455,0.0,0.0,,1.0,2.2,0.455,0.455,0.0,0.0,,0.6,1.3,1.9,0.3,0.4,0.1,0.4,0.8,2.0
7,Career,,,NBA,,109.0,11.0,14.5,1.8,4.1,0.446,0.0,0.0,0.0,1.8,4.1,0.45,0.446,1.3,1.7,0.8170000000000001,1.0,1.8,2.8,0.6,0.4,0.2,0.8,1.6,5.0
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2 seasons,,CHI,NBA,,76.0,11.0,17.7,2.3,5.1,0.44,0.0,0.1,0.0,2.3,5.1,0.444,0.44,1.7,2.1,0.81,1.2,2.0,3.2,0.7,0.5,0.3,1.0,1.8,6.3
10,1 season,,TOR,NBA,,17.0,0.0,8.2,0.9,1.7,0.517,0.0,0.0,,0.9,1.7,0.517,0.517,0.7,0.8,0.9229999999999999,0.5,1.4,1.9,0.2,0.1,0.2,0.4,1.2,2.5
11,1 season,,DET,NBA,,10.0,0.0,6.9,1.0,2.2,0.455,0.0,0.0,,1.0,2.2,0.455,0.455,0.0,0.0,,0.6,1.3,1.9,0.3,0.4,0.1,0.4,0.8,2.0
12,1 season,,CLE,NBA,,6.0,0.0,5.2,0.7,1.5,0.444,0.0,0.0,,0.7,1.5,0.444,0.444,0.5,0.7,0.75,0.7,0.7,1.3,0.2,0.7,0.2,0.3,1.2,1.8
