,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2018-19,19.0,MEM,NBA,PF,58,56,26.1,5.1,10.2,0.506,0.9,2.4,0.359,4.3,7.7,0.553,0.549,2.6,3.4,0.766,1.3,3.4,4.7,1.1,0.9,1.4,1.7,3.8,13.8
1,2019-20,20.0,MEM,NBA,C,57,57,28.5,6.2,13.2,0.469,2.5,6.5,0.394,3.6,6.8,0.54,0.565,2.4,3.3,0.747,1.0,3.6,4.6,1.4,0.7,1.6,1.7,4.1,17.4
2,2020-21,21.0,MEM,NBA,C,11,4,23.5,4.8,11.4,0.424,1.5,5.5,0.283,3.3,5.9,0.554,0.492,3.2,3.8,0.833,1.5,4.1,5.6,1.1,1.1,1.6,1.4,3.8,14.4
3,2021-22,22.0,MEM,NBA,PF,78,78,27.3,5.5,13.3,0.415,1.6,5.1,0.319,3.9,8.1,0.476,0.477,3.6,4.4,0.823,1.5,4.3,5.8,1.1,0.9,2.3,1.7,3.5,16.3
4,2022-23,23.0,MEM,NBA,C,63,63,28.4,6.6,13.0,0.506,1.6,4.5,0.355,5.0,8.6,0.585,0.567,3.8,4.9,0.788,1.7,5.0,6.8,1.0,1.0,3.0,1.7,3.6,18.6
5,2023-24,24.0,MEM,NBA,C,1,1,36.0,2.0,9.0,0.222,0.0,5.0,0.0,2.0,4.0,0.5,0.222,4.0,4.0,1.0,1.0,4.0,5.0,3.0,0.0,5.0,3.0,5.0,8.0
6,Career,,,NBA,,268,259,27.4,5.8,12.4,0.466,1.6,4.7,0.351,4.1,7.7,0.535,0.532,3.2,4.0,0.791,1.4,4.1,5.5,1.1,0.9,2.1,1.7,3.7,16.4
