,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2020-21,20.0,DAL,NBA,SG,39,5,11.4,1.1,2.4,0.452,0.1,0.6,0.16,1.0,1.7,0.559,0.473,0.3,0.6,0.565,0.7,1.3,2.0,0.7,0.4,0.1,0.4,0.9,2.6
1,2021-22,21.0,DAL,NBA,SG,67,3,15.5,1.9,3.8,0.508,0.4,1.2,0.359,1.5,2.7,0.573,0.563,0.5,0.7,0.689,0.8,1.6,2.4,1.2,0.7,0.2,0.7,1.7,4.8
2,2022-23,22.0,DAL,NBA,SG,60,21,25.7,3.4,6.4,0.537,1.1,2.8,0.402,2.3,3.6,0.643,0.626,1.1,1.6,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1
3,2023-24,23.0,DAL,NBA,SG,1,0,30.0,3.0,5.0,0.6,2.0,2.0,1.0,1.0,3.0,0.333,0.8,3.0,4.0,0.75,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,11.0
4,Career,,,NBA,,167,29,18.3,2.3,4.4,0.516,0.6,1.6,0.372,1.7,2.8,0.602,0.586,0.7,1.0,0.693,0.8,1.7,2.5,1.3,0.6,0.1,0.8,1.9,5.9
