,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,19.0,CLE,NBA,SF,50.0,3.0,23.2,3.7,8.4,0.442,1.1,3.2,0.335,2.7,5.3,0.506,0.505,1.5,2.0,0.723,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,10.0
1,2020-21,20.0,HOU,NBA,SG,26.0,23.0,32.1,6.0,14.1,0.425,1.9,6.2,0.311,4.1,7.9,0.515,0.493,2.7,3.6,0.734,0.8,3.0,3.8,6.3,0.7,0.3,3.5,2.3,16.6
2,2021-22,21.0,HOU,NBA,PG,61.0,61.0,31.3,5.5,13.2,0.415,2.5,6.8,0.375,3.0,6.5,0.456,0.511,2.0,3.2,0.642,0.7,3.7,4.4,6.2,1.1,0.4,3.1,2.6,15.6
3,2022-23,22.0,HOU,NBA,PG,59.0,59.0,34.3,6.6,15.0,0.442,2.4,6.5,0.366,4.2,8.5,0.501,0.522,3.5,4.5,0.784,1.3,4.0,5.3,5.7,1.4,0.3,3.2,2.6,19.2
4,Career,,,NBA,,196.0,146.0,30.2,5.4,12.7,0.431,2.0,5.7,0.357,3.4,7.0,0.491,0.511,2.4,3.3,0.725,0.8,3.5,4.3,5.0,1.1,0.3,2.9,2.6,15.3
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3 seasons,,HOU,NBA,,146.0,143.0,32.6,6.0,14.1,0.428,2.4,6.6,0.361,3.7,7.5,0.487,0.512,2.7,3.8,0.726,1.0,3.7,4.7,6.0,1.2,0.3,3.2,2.6,17.2
7,1 season,,CLE,NBA,,50.0,3.0,23.2,3.7,8.4,0.442,1.1,3.2,0.335,2.7,5.3,0.506,0.505,1.5,2.0,0.723,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,10.0
