,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Alex English,28.0,82,82.0,3015,855,1553,0.551,0,8,0.0,855,1545,0.553,0.551,372,443,0.84,210,348,558,433,87,120,261,261,2082
1,2.0,Kiki Vandeweghe,23.0,82,78.0,2775,706,1260,0.56,1,13,0.077,705,1247,0.565,0.561,347,405,0.857,149,312,461,247,52,29,189,217,1760
2,3.0,T.R. Dunn,26.0,82,80.0,2519,258,504,0.512,0,1,0.0,258,503,0.513,0.512,153,215,0.712,211,348,559,188,135,36,123,210,669
3,4.0,Dan Issel,33.0,81,81.0,2472,651,1236,0.527,4,6,0.667,647,1230,0.526,0.528,546,655,0.834,174,434,608,179,67,55,169,245,1852
4,5.0,Billy McKinney,26.0,81,27.0,1963,369,699,0.528,0,17,0.0,369,682,0.541,0.528,137,170,0.806,29,113,142,338,69,16,115,186,875
5,6.0,Glen Gondrezick,26.0,80,0.0,1699,250,495,0.505,0,3,0.0,250,492,0.508,0.505,160,217,0.737,140,283,423,152,92,36,100,229,660
6,7.0,Kenny Higgs,27.0,76,49.0,1696,202,468,0.432,4,21,0.19,198,447,0.443,0.436,161,197,0.817,23,121,144,395,72,6,156,263,569
7,8.0,Cedrick Hordges,25.0,77,1.0,1372,204,414,0.493,3,13,0.231,201,401,0.501,0.496,116,199,0.583,119,276,395,65,26,19,111,230,527
8,9.0,David Thompson,27.0,61,5.0,1246,313,644,0.486,4,14,0.286,309,630,0.49,0.489,276,339,0.814,57,91,148,117,34,29,142,149,906
9,10.0,John Roche,32.0,39,2.0,501,68,150,0.453,23,52,0.442,45,98,0.459,0.53,28,38,0.737,4,19,23,89,15,2,29,40,187
10,11.0,James Ray,24.0,40,4.0,262,51,116,0.44,1,1,1.0,50,115,0.435,0.444,21,36,0.583,18,47,65,26,10,16,37,59,124
11,12.0,Dave Robisch,32.0,12,0.0,257,48,106,0.453,0,0,,48,106,0.453,0.453,48,55,0.873,14,49,63,32,3,4,13,29,144
12,13.0,David Burns,23.0,6,1.0,53,5,11,0.455,0,0,,5,11,0.455,0.455,6,9,0.667,1,2,3,11,2,0,8,13,16
13,,,,82,,19830,3980,7656,0.52,40,149,0.268,3940,7507,0.525,0.522,2371,2978,0.796,1149,2443,3592,2272,664,368,1470,2131,10371
