,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Andrew Wiggins,22.0,82,82.0,2979,569,1300,0.438,112,338,0.331,457,962,0.475,0.481,202,314,0.643,82,276,358,160,91,51,138,163,1452
1,2.0,Karl-Anthony Towns,22.0,82,82.0,2918,639,1172,0.545,120,285,0.421,519,887,0.585,0.596,345,402,0.858,238,774,1012,199,64,115,159,285,1743
2,3.0,Taj Gibson,32.0,82,82.0,2726,425,737,0.577,7,35,0.2,418,702,0.595,0.581,142,185,0.768,194,390,584,99,62,59,89,218,999
3,4.0,Jeff Teague,29.0,70,70.0,2311,354,794,0.446,84,228,0.368,270,566,0.477,0.499,202,239,0.845,24,185,209,492,102,23,177,171,994
4,5.0,Jimmy Butler,28.0,59,59.0,2164,437,921,0.474,70,200,0.35,367,721,0.509,0.512,363,425,0.854,79,235,314,288,116,24,108,78,1307
5,6.0,Jamal Crawford,37.0,80,0.0,1653,308,742,0.415,104,314,0.331,204,428,0.477,0.485,102,113,0.903,21,78,99,185,40,9,95,85,822
6,7.0,Tyus Jones,21.0,82,11.0,1467,150,328,0.457,45,129,0.349,105,199,0.528,0.526,71,81,0.877,16,116,132,232,95,6,59,110,416
7,8.0,Nemanja Bjelica,29.0,67,21.0,1371,171,371,0.461,76,183,0.415,95,188,0.505,0.563,36,45,0.8,53,221,274,86,50,16,52,141,454
8,9.0,Gorgui Dieng,28.0,79,0.0,1333,186,388,0.479,19,61,0.311,167,327,0.511,0.504,79,102,0.775,106,254,360,71,45,39,59,147,470
9,10.0,Shabazz Muhammad,25.0,32,2.0,301,47,121,0.388,4,19,0.211,43,102,0.422,0.405,22,31,0.71,15,30,45,7,5,2,5,23,120
10,11.0,Marcus Georges-Hunt,23.0,42,0.0,224,21,48,0.438,4,15,0.267,17,33,0.515,0.479,13,21,0.619,7,9,16,7,6,0,3,32,59
11,12.0,Aaron Brooks,33.0,32,1.0,189,28,69,0.406,11,31,0.355,17,38,0.447,0.486,8,11,0.727,7,10,17,20,6,0,11,28,75
12,13.0,Derrick Rose,29.0,9,0.0,112,23,54,0.426,1,6,0.167,22,48,0.458,0.435,5,5,1.0,3,3,6,11,4,0,7,2,52
13,14.0,Cole Aldrich,29.0,21,0.0,49,5,15,0.333,0,0,,5,15,0.333,0.333,2,6,0.333,3,12,15,3,2,1,1,11,12
14,15.0,Anthony Brown,25.0,1,0.0,4,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,0,0,1,0,0,0,0,3
15,16.0,Justin Patton,20.0,1,0.0,4,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,0,1,0,0,1,2
16,,,,82,,19805,3365,7063,0.476,658,1845,0.357,2707,5218,0.519,0.523,1592,1980,0.804,848,2593,3441,1861,689,345,1021,1495,8980
