,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Eddie Jones,25.0,80,80.0,2998,473,1081,0.438,152,389,0.391,321,692,0.464,0.508,276,337,0.819,90,236,326,270,189,49,169,226,1374
1,2.0,Nick Van Exel,25.0,79,79.0,2937,432,1075,0.402,177,468,0.378,255,607,0.42,0.484,165,200,0.825,44,182,226,672,75,10,212,110,1206
2,3.0,Elden Campbell,28.0,77,77.0,2516,442,942,0.469,1,4,0.25,441,938,0.47,0.47,263,370,0.711,207,408,615,126,46,117,130,276,1148
3,4.0,Shaquille O'Neal,24.0,51,51.0,1941,552,991,0.557,0,4,0.0,552,987,0.559,0.557,232,479,0.484,195,445,640,159,46,147,146,180,1336
4,5.0,Jerome Kersey,34.0,70,44.0,1766,194,449,0.432,17,65,0.262,177,384,0.461,0.451,71,118,0.602,112,251,363,89,119,49,74,219,476
5,6.0,Byron Scott,35.0,79,8.0,1440,163,379,0.43,73,188,0.388,90,191,0.471,0.526,127,151,0.841,21,97,118,99,46,16,53,72,526
6,7.0,Travis Knight,22.0,71,14.0,1156,140,275,0.509,0,0,,140,275,0.509,0.509,62,100,0.62,130,189,319,39,31,58,49,170,342
7,8.0,Kobe Bryant,18.0,71,6.0,1103,176,422,0.417,51,136,0.375,125,286,0.437,0.477,136,166,0.819,47,85,132,91,49,23,112,102,539
8,9.0,Corie Blount,28.0,58,18.0,1009,92,179,0.514,1,3,0.333,91,176,0.517,0.517,56,83,0.675,113,163,276,35,22,26,50,121,241
9,10.0,Derek Fisher,22.0,80,3.0,921,104,262,0.397,22,73,0.301,82,189,0.434,0.439,79,120,0.658,25,72,97,119,41,5,71,87,309
10,11.0,Sean Rooks,27.0,69,3.0,735,87,185,0.47,0,1,0.0,87,184,0.473,0.47,91,130,0.7,56,107,163,42,17,38,51,123,265
11,12.0,Robert Horry,26.0,22,14.0,676,75,165,0.455,25,76,0.329,50,89,0.562,0.53,28,40,0.7,28,90,118,56,38,29,26,72,203
12,13.0,George McCloud,29.0,23,2.0,286,34,96,0.354,21,49,0.429,13,47,0.277,0.464,6,9,0.667,7,29,36,17,9,0,9,20,95
13,14.0,Cedric Ceballos,27.0,8,8.0,279,34,83,0.41,5,21,0.238,29,62,0.468,0.44,13,15,0.867,11,42,53,15,5,6,17,19,86
14,15.0,Rumeal Robinson,30.0,15,3.0,126,17,48,0.354,6,23,0.261,11,25,0.44,0.417,5,8,0.625,2,8,10,13,5,2,11,12,45
15,16.0,Joe Kleine,35.0,8,0.0,30,2,8,0.25,0,0,,2,8,0.25,0.25,2,2,1.0,2,7,9,0,0,0,0,6,6
16,17.0,Larry Krystkowiak,32.0,3,0.0,11,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,2,3,5,3,2,0,1,3,3
17,,,,82,,19930,3018,6642,0.454,551,1500,0.367,2467,5142,0.48,0.496,1613,2330,0.692,1092,2414,3506,1845,740,575,1222,1818,8200
