,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Dirk Nowitzki,33.0,62,62.0,2079,473,1034,0.457,78,212,0.368,395,822,0.481,0.495,318,355,0.896,46,372,418,136,42,30,117,129,1342
1,2.0,Jason Terry,34.0,63,1.0,2000,357,830,0.43,138,365,0.378,219,465,0.471,0.513,98,111,0.883,16,133,149,226,73,11,127,69,950
2,3.0,Shawn Marion,33.0,63,63.0,1919,288,646,0.446,20,68,0.294,268,578,0.464,0.461,74,93,0.796,145,320,465,132,67,36,98,87,670
3,4.0,Vince Carter,35.0,61,40.0,1542,223,542,0.411,74,205,0.361,149,337,0.442,0.48,95,115,0.826,32,173,205,139,56,25,84,134,615
4,5.0,Jason Kidd,38.0,48,48.0,1379,99,273,0.363,79,223,0.354,20,50,0.4,0.507,22,28,0.786,15,183,198,264,82,10,91,83,299
5,6.0,Rodrigue Beaubois,23.0,53,12.0,1151,188,445,0.422,38,132,0.288,150,313,0.479,0.465,58,69,0.841,19,132,151,152,56,28,70,98,472
6,7.0,Brendan Haywood,32.0,54,54.0,1146,118,228,0.518,0,0,,118,228,0.518,0.518,45,96,0.469,139,185,324,19,24,54,46,121,281
7,8.0,Ian Mahinmi,25.0,61,12.0,1139,130,238,0.546,0,1,0.0,130,237,0.549,0.546,94,147,0.639,108,181,289,12,38,31,50,176,354
8,9.0,Delonte West,28.0,44,33.0,1060,166,360,0.461,27,76,0.355,139,284,0.489,0.499,62,70,0.886,13,88,101,139,58,11,76,67,421
9,10.0,Lamar Odom,32.0,50,4.0,1027,123,349,0.352,28,111,0.252,95,238,0.399,0.393,58,98,0.592,36,172,208,83,20,18,52,97,332
10,11.0,Brandan Wright,24.0,49,0.0,791,144,233,0.618,0,1,0.0,144,232,0.621,0.618,52,82,0.634,62,112,174,13,22,63,21,61,340
11,12.0,Brian Cardinal,34.0,44,0.0,277,14,55,0.255,10,49,0.204,4,6,0.667,0.345,5,6,0.833,4,30,34,16,8,2,8,38,43
12,13.0,Dominique Jones,23.0,33,1.0,268,29,73,0.397,1,8,0.125,28,65,0.431,0.404,29,37,0.784,9,35,44,42,10,5,28,28,88
13,14.0,Yi Jianlian,24.0,30,0.0,203,31,82,0.378,3,10,0.3,28,72,0.389,0.396,14,21,0.667,12,37,49,5,7,8,14,23,79
14,15.0,Sean Williams,25.0,8,0.0,65,12,16,0.75,0,0,,12,16,0.75,0.75,5,6,0.833,9,4,13,2,1,5,7,14,29
15,16.0,Kelenna Azubuike,28.0,3,0.0,18,3,8,0.375,1,3,0.333,2,5,0.4,0.438,0,0,,0,0,0,0,1,0,4,1,7
16,,,,66,,16065,2398,5412,0.443,497,1464,0.339,1901,3948,0.482,0.489,1029,1334,0.771,665,2157,2822,1380,565,337,926,1226,6322
