,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Thaddeus Young,25.0,79,78.0,2718,582,1283,0.454,90,292,0.308,492,991,0.496,0.489,163,229,0.712,166,310,476,182,167,36,165,213,1417
1,2.0,Michael Carter-Williams,22.0,70,70.0,2414,427,1054,0.405,55,208,0.264,372,846,0.44,0.431,258,367,0.703,101,336,437,441,130,43,247,213,1167
2,3.0,James Anderson,24.0,80,62.0,2309,309,717,0.431,115,351,0.328,194,366,0.53,0.511,77,106,0.726,59,241,300,149,74,28,106,154,810
3,4.0,Evan Turner,25.0,54,54.0,1886,356,831,0.428,38,132,0.288,318,699,0.455,0.451,189,228,0.829,50,272,322,198,56,5,155,147,939
4,5.0,Tony Wroten,20.0,72,16.0,1765,345,808,0.427,40,188,0.213,305,620,0.492,0.452,209,326,0.641,69,159,228,217,78,16,204,151,939
5,6.0,Hollis Thompson,22.0,77,41.0,1742,171,372,0.46,67,167,0.401,104,205,0.507,0.55,52,73,0.712,73,174,247,73,53,12,60,144,461
6,7.0,Spencer Hawes,25.0,53,53.0,1666,264,586,0.451,81,203,0.399,183,383,0.478,0.52,79,101,0.782,88,364,452,176,31,67,119,154,688
7,8.0,Elliot Williams,24.0,67,2.0,1157,140,337,0.415,37,125,0.296,103,212,0.486,0.47,87,119,0.731,30,100,130,72,35,3,68,126,404
8,9.0,Lavoy Allen,24.0,51,2.0,960,117,266,0.44,2,13,0.154,115,253,0.455,0.444,27,40,0.675,106,171,277,65,22,27,40,115,263
9,10.0,Henry Sims,23.0,26,25.0,707,112,229,0.489,0,1,0.0,112,228,0.491,0.489,82,107,0.766,82,99,181,47,23,13,33,84,306
10,11.0,Brandon Davies,22.0,51,0.0,575,54,128,0.422,2,10,0.2,52,118,0.441,0.43,34,53,0.642,38,71,109,28,24,8,35,92,144
11,12.0,Jarvis Varnado,25.0,23,0.0,337,36,60,0.6,0,0,,36,60,0.6,0.6,27,52,0.519,19,44,63,13,10,29,10,61,99
12,13.0,Daniel Orton,23.0,22,4.0,251,21,47,0.447,0,0,,21,47,0.447,0.447,23,30,0.767,16,45,61,15,6,16,18,38,65
13,14.0,Byron Mullens,24.0,18,0.0,247,47,101,0.465,20,50,0.4,27,51,0.529,0.564,8,14,0.571,17,43,60,8,9,8,14,31,122
14,15.0,Lorenzo Brown,23.0,26,0.0,224,26,86,0.302,3,30,0.1,23,56,0.411,0.32,9,13,0.692,8,20,28,41,13,3,16,19,64
15,16.0,Darius Morris,23.0,12,0.0,193,29,67,0.433,10,24,0.417,19,43,0.442,0.507,15,21,0.714,3,10,13,31,8,0,19,21,83
16,17.0,Arnett Moultrie,23.0,12,2.0,187,16,38,0.421,0,0,,16,38,0.421,0.421,4,5,0.8,11,24,35,2,8,4,7,22,36
17,18.0,Dewayne Dedmon,24.0,11,0.0,150,15,29,0.517,0,0,,15,29,0.517,0.517,7,13,0.538,11,38,49,3,0,9,9,28,37
18,19.0,Casper Ware,24.0,9,0.0,116,18,42,0.429,7,21,0.333,11,21,0.524,0.512,5,6,0.833,0,9,9,10,8,0,5,11,48
19,20.0,Eric Maynor,26.0,8,0.0,112,11,29,0.379,4,12,0.333,7,17,0.412,0.448,4,8,0.5,2,13,15,12,4,2,12,4,30
20,21.0,James Nunnally,23.0,9,0.0,111,9,28,0.321,5,15,0.333,4,13,0.308,0.411,3,5,0.6,0,11,11,6,5,1,3,9,26
21,22.0,Darius Johnson-Odom,24.0,3,0.0,15,0,7,0.0,0,3,0.0,0,4,0.0,0.0,0,2,0.0,0,2,2,1,1,0,2,3,0
22,23.0,Adonis Thomas,20.0,2,1.0,13,3,5,0.6,1,2,0.5,2,3,0.667,0.7,0,0,,0,0,0,1,0,0,1,4,7
23,,,,82,,19855,3108,7150,0.435,577,1847,0.312,2531,5303,0.477,0.475,1362,1918,0.71,949,2556,3505,1791,765,330,1384,1844,8155
