,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Reggie Miller,32.0,81,81.0,2795,516,1081,0.477,164,382,0.429,352,699,0.504,0.553,382,440,0.868,46,186,232,171,78,11,128,148,1578
1,2.0,Mark Jackson,32.0,82,82.0,2413,249,598,0.416,43,137,0.314,206,461,0.447,0.452,137,180,0.761,67,255,322,713,84,2,174,132,678
2,3.0,Antonio Davis,29.0,82,12.0,2191,254,528,0.481,0,3,0.0,254,525,0.484,0.481,277,398,0.696,192,368,560,61,45,72,103,234,785
3,4.0,Chris Mullin,34.0,82,82.0,2177,333,692,0.481,107,243,0.44,226,449,0.503,0.559,154,164,0.939,38,211,249,186,95,39,117,186,927
4,5.0,Dale Davis,28.0,78,78.0,2174,273,498,0.548,0,0,,273,498,0.548,0.548,80,172,0.465,233,378,611,70,51,87,73,209,626
5,6.0,Rik Smits,31.0,73,69.0,2085,514,1038,0.495,0,3,0.0,514,1035,0.497,0.495,188,240,0.783,127,378,505,101,40,88,134,243,1216
6,7.0,Jalen Rose,25.0,82,0.0,1706,290,607,0.478,25,73,0.342,265,534,0.496,0.498,166,228,0.728,28,167,195,155,56,14,132,171,771
7,8.0,Travis Best,25.0,82,0.0,1547,201,480,0.419,21,70,0.3,180,410,0.439,0.441,112,131,0.855,28,94,122,281,85,5,111,193,535
8,9.0,Derrick McKey,31.0,57,4.0,1316,150,327,0.459,4,17,0.235,146,310,0.471,0.465,55,77,0.714,74,137,211,88,57,30,79,156,359
9,10.0,Fred Hoiberg,25.0,65,1.0,874,85,222,0.383,32,85,0.376,53,137,0.387,0.455,59,69,0.855,14,109,123,45,40,3,22,101,261
10,11.0,Austin Croshere,22.0,26,0.0,243,32,86,0.372,4,13,0.308,28,73,0.384,0.395,8,14,0.571,10,35,45,8,9,5,13,32,76
11,12.0,Mark Pope,25.0,28,0.0,193,14,41,0.341,1,3,0.333,13,38,0.342,0.354,10,17,0.588,9,17,26,7,3,6,10,36,39
12,13.0,Mark West,37.0,15,1.0,105,10,21,0.476,0,0,,10,21,0.476,0.476,3,6,0.5,6,9,15,2,2,4,8,15,23
13,14.0,Etdrick Bohannon,24.0,5,0.0,11,0,4,0.0,0,0,,0,4,0.0,0.0,0,0,,2,4,6,1,0,2,3,3,0
14,,,,82,,19830,2921,6223,0.469,401,1029,0.39,2520,5194,0.485,0.502,1631,2136,0.764,874,2348,3222,1889,645,368,1168,1859,7874
