,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Elton Brand,25.0,81,81.0,3001,629,1251,0.503,0,3,0.0,629,1248,0.504,0.503,364,484,0.752,296,474,770,208,62,169,183,240,1622
1,2.0,Bobby Simmons,24.0,75,74.0,2799,474,1017,0.466,50,115,0.435,424,902,0.47,0.491,231,273,0.846,128,318,446,205,106,16,135,227,1229
2,3.0,Corey Maggette,25.0,66,60.0,2436,425,986,0.431,51,168,0.304,374,818,0.457,0.457,563,657,0.857,70,324,394,225,70,8,195,191,1464
3,4.0,Rick Brunson,32.0,80,39.0,1945,166,442,0.376,48,130,0.369,118,312,0.378,0.43,57,74,0.77,23,164,187,410,82,7,125,106,437
4,5.0,Quinton Ross,23.0,78,19.0,1659,161,373,0.432,1,4,0.25,160,369,0.434,0.433,74,110,0.673,59,151,210,109,51,22,54,165,397
5,6.0,Marko Jarić,26.0,50,41.0,1656,189,457,0.414,56,151,0.371,133,306,0.435,0.475,59,82,0.72,20,141,161,303,84,17,98,107,493
6,7.0,Chris Kaman,22.0,63,50.0,1632,246,495,0.497,0,1,0.0,246,494,0.498,0.497,80,121,0.661,135,288,423,73,26,68,115,182,572
7,8.0,Mikki Moore,29.0,74,4.0,1178,144,287,0.502,1,5,0.2,143,282,0.507,0.503,107,136,0.787,97,149,246,47,19,32,63,173,396
8,9.0,Chris Wilcox,22.0,54,25.0,1005,169,329,0.514,0,0,,169,329,0.514,0.514,88,144,0.611,63,165,228,38,26,24,77,129,426
9,10.0,Željko Rebrača,32.0,58,2.0,928,133,234,0.568,0,0,,133,234,0.568,0.568,73,85,0.859,49,135,184,26,13,40,49,130,339
10,11.0,Shaun Livingston,19.0,30,15.0,814,89,215,0.414,0,2,0.0,89,213,0.418,0.414,44,59,0.746,22,67,89,151,32,11,75,82,222
11,12.0,Lionel Chalmers,24.0,36,0.0,433,42,125,0.336,12,49,0.245,30,76,0.395,0.384,15,24,0.625,4,27,31,51,13,0,24,30,111
12,13.0,Kerry Kittles,30.0,11,0.0,243,28,73,0.384,7,21,0.333,21,52,0.404,0.432,6,10,0.6,1,31,32,20,8,3,7,12,69
13,14.0,Darrick Martin,33.0,11,0.0,190,16,50,0.32,5,18,0.278,11,32,0.344,0.37,5,8,0.625,3,7,10,28,6,0,6,19,42
14,15.0,Mamadou N'Diaye,29.0,11,0.0,72,8,20,0.4,0,1,0.0,8,19,0.421,0.4,4,7,0.571,9,9,18,1,1,5,0,20,20
15,16.0,Kenny Anderson,34.0,4,0.0,26,4,11,0.364,0,0,,4,11,0.364,0.364,0,0,,1,4,5,5,0,0,3,6,8
16,17.0,Kirk Penney,24.0,4,0.0,12,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,,0,1,1,1,0,0,2,0,2
17,18.0,Maurice Baker,25.0,1,0.0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
18,,,,82,,20030,2924,6368,0.459,231,669,0.345,2693,5699,0.473,0.477,1770,2274,0.778,980,2455,3435,1901,599,422,1290,1819,7849
