,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Devin Booker,23.0,70,70.0,2512,627,1283,0.489,141,398,0.354,486,885,0.549,0.544,468,509,0.919,29,268,297,456,49,18,264,213,1863
1,2.0,Mikal Bridges,23.0,73,32.0,2042,247,484,0.51,70,194,0.361,177,290,0.61,0.583,103,122,0.844,66,226,292,129,102,46,73,163,667
2,3.0,Ricky Rubio,29.0,65,65.0,2016,287,692,0.415,78,216,0.361,209,476,0.439,0.471,195,226,0.863,46,258,304,570,94,11,173,167,847
3,4.0,Kelly Oubre Jr.,24.0,56,55.0,1933,373,826,0.452,108,307,0.352,265,519,0.511,0.517,192,246,0.78,67,294,361,85,71,40,83,192,1046
4,5.0,Dario Šarić,25.0,66,51.0,1632,256,538,0.476,84,235,0.357,172,303,0.568,0.554,108,128,0.844,100,306,406,123,37,16,88,156,704
5,6.0,Cameron Johnson,23.0,57,9.0,1255,176,405,0.435,106,272,0.39,70,133,0.526,0.565,46,57,0.807,49,138,187,69,36,20,32,88,504
6,7.0,Deandre Ayton,21.0,38,32.0,1236,310,568,0.546,3,13,0.231,307,555,0.553,0.548,67,89,0.753,147,289,436,72,26,58,80,117,690
7,8.0,Jevon Carter,24.0,58,2.0,945,101,243,0.416,62,146,0.425,39,97,0.402,0.543,23,27,0.852,30,88,118,84,47,17,32,86,287
8,9.0,Aron Baynes,33.0,42,28.0,934,183,381,0.48,59,168,0.351,124,213,0.582,0.558,56,75,0.747,71,166,237,67,10,23,50,141,481
9,10.0,Frank Kaminsky,26.0,39,13.0,777,138,307,0.45,41,124,0.331,97,183,0.53,0.516,61,90,0.678,35,141,176,75,14,10,37,75,378
10,11.0,Elie Okobo,22.0,55,3.0,719,72,181,0.398,25,71,0.352,47,110,0.427,0.467,50,71,0.704,16,74,90,115,24,4,38,54,219
11,12.0,Tyler Johnson,27.0,31,3.0,515,65,171,0.38,24,83,0.289,41,88,0.466,0.45,24,32,0.75,10,42,52,50,12,8,24,43,178
12,13.0,Cheick Diallo,23.0,47,2.0,479,92,142,0.648,1,3,0.333,91,139,0.655,0.651,34,39,0.872,30,101,131,22,11,12,32,55,219
13,14.0,Ty Jerome,22.0,31,0.0,328,38,113,0.336,14,50,0.28,24,63,0.381,0.398,12,16,0.75,7,39,46,44,15,3,18,29,102
14,15.0,Cameron Payne,25.0,8,0.0,183,33,68,0.485,15,29,0.517,18,39,0.462,0.596,6,7,0.857,4,27,31,24,8,2,11,20,87
15,16.0,Jonah Bolden,24.0,3,0.0,33,2,8,0.25,0,3,0.0,2,5,0.4,0.25,2,2,1.0,3,5,8,0,2,2,0,6,6
16,17.0,Jalen Lecque,19.0,5,0.0,32,4,10,0.4,0,4,0.0,4,6,0.667,0.4,2,2,1.0,0,2,2,2,0,0,2,3,10
17,18.0,Tariq Owens,24.0,3,0.0,15,1,5,0.2,0,2,0.0,1,3,0.333,0.2,2,2,1.0,2,1,3,0,1,0,0,1,4
18,19.0,Jared Harper,22.0,3,0.0,8,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,0,,0,0,0,0,0,0,0,0,2
19,,,,73,,17595,3006,6429,0.468,831,2320,0.358,2175,4109,0.529,0.532,1451,1740,0.834,712,2465,3177,1987,559,290,1077,1609,8294
