,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Kobe Bryant,31.0,73,73.0,2835,716,1569,0.456,99,301,0.329,617,1268,0.487,0.488,439,541,0.811,78,313,391,365,113,20,233,187,1970
1,2.0,Metta World Peace,30.0,77,77.0,2605,306,740,0.414,105,296,0.355,201,444,0.453,0.484,128,186,0.688,99,232,331,234,106,21,121,165,845
2,3.0,Lamar Odom,30.0,82,38.0,2585,342,739,0.463,58,182,0.319,284,557,0.51,0.502,140,202,0.693,184,618,802,267,75,59,150,227,882
3,4.0,Pau Gasol,29.0,65,65.0,2403,452,844,0.536,0,5,0.0,452,839,0.539,0.536,286,362,0.79,243,491,734,218,37,113,143,152,1190
4,5.0,Derek Fisher,35.0,82,82.0,2227,212,558,0.38,78,224,0.348,134,334,0.401,0.45,113,132,0.856,25,145,170,201,90,9,78,202,615
5,6.0,Andrew Bynum,22.0,65,65.0,1977,392,688,0.57,0,1,0.0,392,687,0.571,0.57,193,261,0.739,177,364,541,68,35,94,115,193,977
6,7.0,Shannon Brown,24.0,82,7.0,1700,253,592,0.427,62,189,0.328,191,403,0.474,0.48,99,121,0.818,30,153,183,108,57,31,67,129,667
7,8.0,Jordan Farmar,23.0,82,0.0,1474,224,515,0.435,86,229,0.376,138,286,0.483,0.518,57,85,0.671,14,117,131,127,52,11,72,109,591
8,9.0,Josh Powell,27.0,63,0.0,581,71,194,0.366,7,16,0.438,64,178,0.36,0.384,20,31,0.645,44,72,116,35,9,6,33,71,169
9,10.0,Sasha Vujačić,25.0,67,1.0,575,66,164,0.402,25,81,0.309,41,83,0.494,0.479,28,33,0.848,25,54,79,41,20,4,17,67,185
10,11.0,D.J. Mbenga,29.0,49,2.0,355,48,103,0.466,0,0,,48,103,0.466,0.466,9,19,0.474,32,55,87,8,5,29,15,54,105
11,12.0,Luke Walton,29.0,29,0.0,272,30,84,0.357,7,17,0.412,23,67,0.343,0.399,2,4,0.5,12,26,38,40,10,1,12,19,69
12,13.0,Adam Morrison,25.0,31,0.0,241,32,85,0.376,5,21,0.238,27,64,0.422,0.406,5,8,0.625,10,22,32,18,3,2,10,17,74
13,,,,82,,19830,3144,6875,0.457,532,1562,0.341,2612,5313,0.492,0.496,1519,1985,0.765,973,2662,3635,1730,612,400,1096,1592,8339
