,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Scottie Pippen,27.0,81,81.0,3123,628,1327,0.473,22,93,0.237,606,1234,0.491,0.482,232,350,0.663,203,418,621,507,173,73,246,219,1510
1,2.0,Michael Jordan,29.0,78,78.0,3067,992,2003,0.495,81,230,0.352,911,1773,0.514,0.515,476,569,0.837,135,387,522,428,221,61,207,188,2541
2,3.0,Horace Grant,27.0,77,77.0,2745,421,829,0.508,1,5,0.2,420,824,0.51,0.508,174,281,0.619,341,388,729,201,89,96,110,218,1017
3,4.0,B.J. Armstrong,25.0,82,74.0,2492,408,818,0.499,63,139,0.453,345,679,0.508,0.537,130,151,0.861,27,122,149,330,66,6,83,169,1009
4,5.0,Scott Williams,24.0,71,5.0,1369,166,356,0.466,0,7,0.0,166,349,0.476,0.466,90,126,0.714,168,283,451,68,55,66,73,230,422
5,6.0,Bill Cartwright,35.0,63,63.0,1253,141,343,0.411,0,0,,141,343,0.411,0.411,72,98,0.735,83,150,233,83,20,10,62,154,354
6,7.0,Stacey King,26.0,76,3.0,1059,160,340,0.471,2,6,0.333,158,334,0.473,0.474,86,122,0.705,105,102,207,71,26,20,70,128,408
7,8.0,John Paxson,32.0,59,8.0,1030,105,233,0.451,19,41,0.463,86,192,0.448,0.491,17,20,0.85,9,39,48,136,38,2,31,99,246
8,9.0,Rodney McCray,31.0,64,5.0,1019,92,204,0.451,2,5,0.4,90,199,0.452,0.456,36,52,0.692,53,105,158,81,12,15,53,99,222
9,10.0,Will Perdue,27.0,72,16.0,998,137,246,0.557,0,1,0.0,137,245,0.559,0.557,67,111,0.604,103,184,287,74,22,47,74,139,341
10,11.0,Trent Tucker,33.0,69,0.0,909,143,295,0.485,52,131,0.397,91,164,0.555,0.573,18,22,0.818,16,55,71,82,24,6,18,65,356
11,12.0,Darrell Walker,31.0,28,0.0,367,31,77,0.403,0,0,,31,77,0.403,0.403,10,20,0.5,18,21,39,44,23,2,12,51,72
12,13.0,Corey Williams,22.0,35,0.0,242,31,85,0.365,1,3,0.333,30,82,0.366,0.371,18,22,0.818,19,12,31,23,4,2,11,24,81
13,14.0,Ed Nealy,32.0,11,0.0,79,10,23,0.435,1,5,0.2,9,18,0.5,0.457,2,2,1.0,4,12,16,2,3,1,2,6,23
14,15.0,Joe Courtney,23.0,5,0.0,34,4,9,0.444,0,0,,4,9,0.444,0.444,3,4,0.75,2,0,2,1,2,1,3,9,11
15,16.0,Jo Jo English,22.0,6,0.0,31,3,10,0.3,0,3,0.0,3,7,0.429,0.3,0,2,0.0,2,4,6,1,3,2,4,5,6
16,17.0,Ricky Blanton,26.0,2,0.0,13,3,7,0.429,0,0,,3,7,0.429,0.429,0,0,,2,1,3,1,2,0,1,1,6
17,,,,82,,19830,3475,7205,0.482,244,669,0.365,3231,6536,0.494,0.499,1431,1952,0.733,1290,2283,3573,2133,783,410,1103,1804,8625
