,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Jeff Malone,24.0,80,80.0,2992,735,1522,0.483,3,17,0.176,732,1505,0.486,0.484,322,371,0.868,66,222,288,191,70,12,168,180,1795
1,2.0,Cliff Robinson,25.0,78,78.0,2563,595,1255,0.474,1,4,0.25,594,1251,0.475,0.475,269,353,0.762,180,500,680,186,98,44,206,217,1460
2,3.0,Dan Roundfield,32.0,79,21.0,2321,322,660,0.488,0,6,0.0,322,654,0.492,0.488,273,362,0.754,210,432,642,167,36,51,187,194,917
3,4.0,Gus Williams,32.0,77,67.0,2284,434,1013,0.428,30,116,0.259,404,897,0.45,0.443,138,188,0.734,52,114,166,453,96,15,160,113,1036
4,5.0,Manute Bol,23.0,80,60.0,2090,128,278,0.46,0,1,0.0,128,277,0.462,0.46,42,86,0.488,123,354,477,23,28,397,65,255,298
5,6.0,Charles Jones,28.0,81,58.0,1609,129,254,0.508,0,1,0.0,129,253,0.51,0.508,54,86,0.628,122,199,321,76,57,133,71,235,312
6,7.0,Jeff Ruland,27.0,30,24.0,1114,212,383,0.554,0,4,0.0,212,379,0.559,0.554,145,200,0.725,107,213,320,159,23,25,121,100,569
7,8.0,Darren Daye,25.0,64,4.0,1075,198,399,0.496,1,3,0.333,197,396,0.497,0.497,159,237,0.671,71,112,183,109,46,11,98,121,556
8,9.0,Tom McMillen,33.0,56,1.0,863,131,285,0.46,0,3,0.0,131,282,0.465,0.46,64,79,0.81,44,69,113,35,9,10,34,85,326
9,10.0,Dudley Bradley,28.0,70,7.0,842,73,209,0.349,17,68,0.25,56,141,0.397,0.39,32,56,0.571,24,71,95,107,85,3,44,101,195
10,11.0,Leon Wood,23.0,39,0.0,743,127,330,0.385,28,85,0.329,99,245,0.404,0.427,96,121,0.793,16,47,63,107,20,0,67,46,378
11,12.0,Kevin McKenna,27.0,30,1.0,430,61,166,0.367,27,75,0.36,34,91,0.374,0.449,25,30,0.833,9,27,36,23,29,2,18,54,174
12,13.0,Frank Johnson,27.0,14,9.0,402,69,154,0.448,0,3,0.0,69,151,0.457,0.448,38,54,0.704,7,21,28,76,11,1,29,30,176
13,14.0,Kenny Green,21.0,20,0.0,221,44,101,0.436,0,1,0.0,44,100,0.44,0.436,21,26,0.808,17,21,38,3,4,7,17,26,109
14,15.0,Perry Moss,27.0,12,0.0,160,21,53,0.396,2,7,0.286,19,46,0.413,0.415,11,15,0.733,9,16,25,19,6,3,18,26,55
15,16.0,Freeman Williams,29.0,9,0.0,110,25,67,0.373,7,14,0.5,18,53,0.34,0.425,12,17,0.706,4,8,12,7,7,1,13,10,69
16,17.0,Ennis Whatley,23.0,4,0.0,27,5,14,0.357,0,0,,5,14,0.357,0.357,1,3,0.333,2,5,7,7,0,1,0,1,11
17,18.0,George Johnson,29.0,2,0.0,7,1,3,0.333,0,0,,1,3,0.333,0.333,2,2,1.0,1,1,2,0,0,0,1,1,4
18,19.0,Claude Gregory,27.0,2,0.0,2,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,2,0,2,0,1,0,2,1,2
19,,,,82,,19855,3311,7148,0.463,116,408,0.284,3195,6740,0.474,0.471,1704,2286,0.745,1066,2432,3498,1748,626,716,1346,1796,8442
