,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Dikembe Mutombo,31.0,82,82.0,2917,399,743,0.537,0,0,,399,743,0.537,0.537,303,452,0.67,276,656,932,82,34,277,168,254,1101
1,2.0,Steve Smith,28.0,73,73.0,2857,489,1101,0.444,97,276,0.351,392,825,0.475,0.488,389,455,0.855,133,176,309,292,75,29,176,219,1464
2,3.0,Mookie Blaylock,30.0,70,69.0,2700,368,938,0.392,90,334,0.269,278,604,0.46,0.44,95,134,0.709,81,260,341,469,183,21,176,122,921
3,4.0,Tyrone Corbin,35.0,79,79.0,2699,328,747,0.439,49,141,0.348,279,606,0.46,0.472,101,128,0.789,78,284,362,173,105,7,86,197,806
4,5.0,Christian Laettner,28.0,74,49.0,2282,354,730,0.485,6,27,0.222,348,703,0.495,0.489,306,354,0.864,142,345,487,190,71,73,183,246,1020
5,6.0,Alan Henderson,25.0,69,33.0,2000,365,753,0.485,3,6,0.5,362,747,0.485,0.487,253,388,0.652,200,242,442,73,42,36,110,175,986
6,7.0,Eldridge Recasner,30.0,59,14.0,1454,206,452,0.456,62,148,0.419,144,304,0.474,0.524,74,79,0.937,32,110,142,117,41,1,91,94,548
7,8.0,Chucky Brown,29.0,77,8.0,1202,161,372,0.433,2,8,0.25,159,364,0.437,0.435,63,87,0.724,57,126,183,55,23,13,51,100,387
8,9.0,Ed Gray,22.0,30,3.0,472,77,202,0.381,18,46,0.391,59,156,0.378,0.426,55,65,0.846,9,36,45,34,15,11,30,73,227
9,10.0,Greg Anderson,33.0,50,0.0,398,36,81,0.444,0,5,0.0,36,76,0.474,0.444,16,41,0.39,39,79,118,15,19,10,17,85,88
10,11.0,Drew Barry,24.0,27,0.0,256,18,38,0.474,9,21,0.429,9,17,0.529,0.592,11,13,0.846,5,30,35,49,10,1,30,28,56
11,12.0,Chris Crawford,22.0,40,0.0,256,46,110,0.418,1,3,0.333,45,107,0.421,0.423,57,68,0.838,20,21,41,9,12,7,18,27,150
12,13.0,Anthony Miller,26.0,37,0.0,228,29,52,0.558,0,0,,29,52,0.558,0.558,21,39,0.538,30,40,70,3,15,3,14,41,79
13,14.0,Randy Livingston,22.0,12,0.0,82,3,12,0.25,0,0,,3,12,0.25,0.25,4,5,0.8,1,5,6,5,7,2,6,6,10
14,15.0,Brian Oliver,29.0,5,0.0,61,7,19,0.368,0,0,,7,19,0.368,0.368,1,4,0.25,3,6,9,2,1,0,1,4,15
15,16.0,Donald Whiteside,28.0,3,0.0,16,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,2,0.0,0,1,1,1,0,0,1,0,2
16,,,,82,,19880,2887,6352,0.455,337,1016,0.332,2550,5336,0.478,0.481,1749,2314,0.756,1106,2417,3523,1569,653,491,1214,1671,7860
