,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,James Harden,23.0,78,78.0,2985,585,1337,0.438,179,486,0.368,406,851,0.477,0.504,674,792,0.851,62,317,379,455,142,38,295,178,2023
1,2.0,Chandler Parsons,24.0,76,76.0,2758,456,939,0.486,152,395,0.385,304,544,0.559,0.567,113,155,0.729,79,325,404,269,75,32,147,148,1177
2,3.0,Jeremy Lin,24.0,82,82.0,2640,396,897,0.441,87,257,0.339,309,640,0.483,0.49,216,275,0.785,32,215,247,497,134,29,236,205,1095
3,4.0,Ömer Aşık,26.0,82,82.0,2464,332,614,0.541,0,1,0.0,332,613,0.542,0.541,168,299,0.562,275,681,956,75,46,87,173,223,832
4,5.0,Carlos Delfino,30.0,67,5.0,1689,251,620,0.405,158,421,0.375,93,199,0.467,0.532,48,56,0.857,18,202,220,135,68,9,72,114,708
5,6.0,Patrick Patterson,23.0,47,38.0,1219,236,455,0.519,35,96,0.365,201,359,0.56,0.557,37,49,0.755,73,148,221,51,18,27,42,90,544
6,7.0,Marcus Morris,23.0,54,17.0,1154,171,400,0.428,74,194,0.381,97,206,0.471,0.52,49,75,0.653,63,156,219,47,27,16,53,120,465
7,8.0,Greg Smith,22.0,70,10.0,1110,170,274,0.62,0,1,0.0,170,273,0.623,0.62,81,130,0.623,111,210,321,25,18,40,41,175,421
8,9.0,Toney Douglas,26.0,49,0.0,913,139,352,0.395,61,162,0.377,78,190,0.411,0.482,60,68,0.882,23,67,90,93,40,2,56,103,399
9,10.0,Patrick Beverley,24.0,41,0.0,713,79,189,0.418,36,96,0.375,43,93,0.462,0.513,34,41,0.829,45,64,109,117,37,21,44,83,228
10,11.0,Donatas Motiejūnas,22.0,44,14.0,538,97,213,0.455,24,83,0.289,73,130,0.562,0.512,32,51,0.627,36,57,93,31,7,10,37,73,250
11,12.0,Francisco García,31.0,18,5.0,319,41,95,0.432,27,70,0.386,14,25,0.56,0.574,6,7,0.857,1,22,23,20,14,7,12,22,115
12,13.0,James Anderson,23.0,29,2.0,307,41,101,0.406,16,49,0.327,25,52,0.481,0.485,17,19,0.895,15,43,58,33,12,3,18,18,115
13,14.0,Terrence Jones,21.0,19,0.0,276,43,94,0.457,5,19,0.263,38,75,0.507,0.484,13,17,0.765,28,37,65,15,12,19,13,21,104
14,15.0,Thomas Robinson,21.0,19,0.0,247,35,78,0.449,0,1,0.0,35,77,0.455,0.449,16,38,0.421,30,47,77,10,16,5,23,29,86
15,16.0,Cole Aldrich,24.0,30,0.0,213,23,43,0.535,0,0,,23,43,0.535,0.535,4,9,0.444,12,45,57,6,3,9,14,41,50
16,17.0,Daequan Cook,25.0,16,1.0,165,21,59,0.356,11,30,0.367,10,29,0.345,0.449,2,3,0.667,5,13,18,10,6,2,6,13,55
17,18.0,Aaron Brooks,28.0,7,0.0,38,4,13,0.308,2,7,0.286,2,6,0.333,0.385,0,0,,1,1,2,6,1,3,4,5,10
18,19.0,Scott Machado,22.0,6,0.0,21,3,6,0.5,0,1,0.0,3,5,0.6,0.5,2,2,1.0,0,1,1,6,2,0,8,0,8
19,20.0,Tim Ohlbrecht,24.0,3,0.0,12,1,3,0.333,0,0,,1,3,0.333,0.333,1,1,1.0,0,1,1,1,1,0,4,1,3
20,,,,82,,19780,3124,6782,0.461,867,2369,0.366,2257,4413,0.511,0.525,1573,2087,0.754,909,2652,3561,1902,679,359,1348,1662,8688
