,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Antonio McDyess,24.0,50,50.0,1937,415,882,0.471,1,9,0.111,414,873,0.474,0.471,230,338,0.68,168,369,537,82,73,115,138,175,1061
1,2.0,Nick Van Exel,27.0,50,50.0,1802,306,769,0.398,72,234,0.308,234,535,0.437,0.445,142,175,0.811,14,99,113,368,40,3,121,90,826
2,3.0,Chauncey Billups,22.0,45,41.0,1488,191,495,0.386,85,235,0.362,106,260,0.408,0.472,157,172,0.913,24,72,96,173,58,14,98,115,624
3,4.0,Danny Fortson,22.0,50,38.0,1417,191,386,0.495,0,3,0.0,191,383,0.499,0.495,168,231,0.727,210,371,581,32,31,22,77,212,550
4,5.0,Bryant Stith,28.0,46,32.0,1194,114,290,0.393,31,106,0.292,83,184,0.451,0.447,61,71,0.859,30,77,107,82,28,15,45,65,320
5,6.0,Eric Williams,26.0,38,8.0,780,80,219,0.365,6,26,0.231,74,193,0.383,0.379,111,139,0.799,34,47,81,37,27,8,49,76,277
6,7.0,Cory Alexander,25.0,36,4.0,778,97,260,0.373,30,105,0.286,67,155,0.432,0.431,37,44,0.841,7,67,74,119,35,5,69,77,261
7,8.0,Eric Washington,24.0,38,6.0,761,73,184,0.397,37,97,0.381,36,87,0.414,0.497,22,32,0.688,35,54,89,30,25,18,34,87,205
8,9.0,Johnny Taylor,24.0,36,9.0,724,82,198,0.414,26,68,0.382,56,130,0.431,0.48,17,23,0.739,30,71,101,24,28,17,34,97,207
9,10.0,Keon Clark,23.0,28,0.0,409,36,80,0.45,0,1,0.0,36,79,0.456,0.45,21,37,0.568,36,60,96,10,10,31,21,52,93
10,11.0,Raef LaFrentz,22.0,12,12.0,387,59,129,0.457,12,31,0.387,47,98,0.48,0.504,36,48,0.75,33,58,91,8,9,17,9,38,166
11,12.0,Carl Herrera,32.0,24,0.0,265,27,63,0.429,0,1,0.0,27,62,0.435,0.429,5,9,0.556,20,34,54,1,12,7,12,38,59
12,13.0,Loren Meyer,26.0,14,0.0,70,7,28,0.25,1,5,0.2,6,23,0.261,0.268,1,2,0.5,4,12,16,1,0,3,4,22,16
13,14.0,Monty Williams,27.0,1,0.0,6,0,2,0.0,0,0,,0,2,0.0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1
14,15.0,Kelly McCarty,23.0,2,0.0,4,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,2,1,3,0,0,0,2,0,4
15,16.0,Tyson Wheeler,23.0,1,0.0,3,1,1,1.0,1,1,1.0,0,0,,1.5,1,2,0.5,0,0,0,2,0,0,0,1,4
16,,,,50,,12025,1681,3989,0.421,302,922,0.328,1379,3067,0.45,0.459,1010,1325,0.762,647,1392,2039,969,376,275,739,1145,4674
