,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Courtney Lee,32.0,76,69.0,2310,343,755,0.454,113,278,0.406,230,477,0.482,0.529,114,124,0.919,30,194,224,180,80,17,84,109,913
1,2.0,Tim Hardaway Jr.,25.0,57,54.0,1885,360,856,0.421,130,410,0.317,230,446,0.516,0.496,146,179,0.816,32,192,224,155,62,10,92,123,996
2,3.0,Enes Freedom,25.0,71,71.0,1830,422,713,0.592,0,2,0.0,422,711,0.594,0.592,156,184,0.848,273,507,780,105,36,37,122,187,1000
3,4.0,Frank Ntilikina,19.0,78,9.0,1706,182,500,0.364,50,157,0.318,132,343,0.385,0.414,49,68,0.721,37,140,177,250,65,18,131,181,463
4,5.0,Michael Beasley,29.0,74,30.0,1653,409,807,0.507,34,86,0.395,375,721,0.52,0.528,124,159,0.78,97,317,414,123,36,43,143,145,976
5,6.0,Kristaps Porziņģis,22.0,48,48.0,1553,390,889,0.439,90,228,0.395,300,661,0.454,0.489,218,275,0.793,62,254,316,57,36,115,93,141,1088
6,7.0,Jarrett Jack,34.0,62,56.0,1548,189,443,0.427,25,86,0.291,164,357,0.459,0.455,63,75,0.84,22,169,191,348,35,4,115,98,466
7,8.0,Kyle O'Quinn,27.0,77,10.0,1387,224,384,0.583,4,17,0.235,220,367,0.599,0.589,98,127,0.772,121,349,470,158,36,98,100,192,550
8,9.0,Lance Thomas,29.0,73,31.0,1353,102,267,0.382,50,124,0.403,52,143,0.364,0.476,44,53,0.83,44,131,175,44,30,14,40,134,298
9,10.0,Doug McDermott,26.0,55,1.0,1172,151,328,0.46,53,137,0.387,98,191,0.513,0.541,40,53,0.755,33,101,134,50,10,12,34,73,395
10,11.0,Trey Burke,25.0,36,9.0,785,193,384,0.503,38,105,0.362,155,279,0.556,0.552,37,57,0.649,13,58,71,170,24,4,43,43,461
11,12.0,Emmanuel Mudiay,21.0,22,14.0,493,75,204,0.368,9,46,0.196,66,158,0.418,0.39,35,51,0.686,10,48,58,85,20,7,41,33,194
12,13.0,Damyean Dotson,23.0,44,2.0,474,72,161,0.447,22,68,0.324,50,93,0.538,0.516,16,23,0.696,9,75,84,31,12,2,17,34,182
13,14.0,Ron Baker,24.0,29,1.0,385,20,59,0.339,11,33,0.333,9,26,0.346,0.432,20,26,0.769,5,25,30,47,26,6,18,33,71
14,15.0,Luke Kornet,22.0,20,1.0,326,49,125,0.392,28,79,0.354,21,46,0.457,0.504,8,11,0.727,11,53,64,26,6,16,12,28,134
15,16.0,Troy Williams,23.0,17,1.0,290,49,100,0.49,11,33,0.333,38,67,0.567,0.545,19,27,0.704,21,38,59,15,19,4,18,32,128
16,17.0,Isaiah Hicks,23.0,18,0.0,240,33,72,0.458,2,9,0.222,31,63,0.492,0.472,12,18,0.667,10,31,41,16,2,4,16,45,80
17,18.0,Willy Hernangómez,23.0,26,0.0,233,49,81,0.605,1,5,0.2,48,76,0.632,0.611,12,28,0.429,22,45,67,21,8,7,26,32,111
18,19.0,Ramon Sessions,31.0,13,3.0,167,17,53,0.321,2,11,0.182,15,42,0.357,0.34,12,15,0.8,1,17,18,27,7,1,15,14,48
19,20.0,Joakim Noah,32.0,7,0.0,40,5,10,0.5,0,0,,5,10,0.5,0.5,2,4,0.5,6,8,14,4,2,2,4,5,12
20,21.0,Mindaugas Kuzminskas,28.0,1,0.0,2,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0
21,,,,82,,19830,3334,7193,0.464,673,1914,0.352,2661,5279,0.504,0.51,1225,1557,0.787,859,2752,3611,1912,552,421,1207,1682,8566
