,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Buck Williams,23.0,81,81.0,3003,495,926,0.535,0,4,0.0,495,922,0.537,0.535,284,498,0.57,355,645,1000,130,81,125,237,298,1274
1,2.0,Darryl Dawkins,27.0,81,80.0,2417,507,855,0.593,2,5,0.4,505,850,0.594,0.594,341,464,0.735,159,382,541,123,60,136,231,386,1357
2,3.0,Otis Birdsong,28.0,69,57.0,2168,583,1147,0.508,5,20,0.25,578,1127,0.513,0.51,194,319,0.608,74,96,170,266,86,17,170,180,1365
3,4.0,Albert King,24.0,79,53.0,2103,465,946,0.492,3,22,0.136,462,924,0.5,0.493,232,295,0.786,125,263,388,203,91,33,208,258,1165
4,5.0,Kelvin Ransey,25.0,80,50.0,1937,304,700,0.434,7,32,0.219,297,668,0.445,0.439,145,183,0.792,28,99,127,483,91,6,141,182,760
5,6.0,Darwin Cook,25.0,82,31.0,1870,304,687,0.443,11,46,0.239,293,641,0.457,0.451,95,126,0.754,51,105,156,356,164,36,142,184,714
6,7.0,Mike Gminski,24.0,82,2.0,1655,237,462,0.513,0,3,0.0,237,459,0.516,0.513,147,184,0.799,161,272,433,92,37,70,120,162,621
7,8.0,Micheal Ray Richardson,28.0,48,25.0,1285,243,528,0.46,14,58,0.241,229,470,0.487,0.473,76,108,0.704,56,116,172,214,103,20,118,156,576
8,9.0,Mike O'Koren,25.0,73,25.0,1191,186,385,0.483,5,28,0.179,181,357,0.507,0.49,53,87,0.609,71,104,175,95,34,11,75,148,430
9,10.0,Bill Willoughby,26.0,67,2.0,936,124,258,0.481,0,7,0.0,124,251,0.494,0.481,55,63,0.873,75,118,193,56,23,24,53,106,303
10,11.0,Reggie Johnson,26.0,72,4.0,818,127,256,0.496,0,1,0.0,127,255,0.498,0.496,92,126,0.73,53,85,138,40,24,18,59,141,346
11,12.0,Foots Walker,32.0,34,0.0,378,32,90,0.356,2,5,0.4,30,85,0.353,0.367,24,27,0.889,8,23,31,81,20,3,31,37,90
12,13.0,Bruce Kuczenski,22.0,7,0.0,28,4,12,0.333,0,0,,4,12,0.333,0.333,3,6,0.5,3,5,8,4,0,0,2,3,11
13,14.0,Mark Jones,22.0,6,0.0,16,3,6,0.5,0,1,0.0,3,5,0.6,0.5,1,2,0.5,2,0,2,5,0,0,2,2,7
14,,,,82,,19805,3614,7258,0.498,49,232,0.211,3565,7026,0.507,0.501,1742,2488,0.7,1221,2313,3534,2148,814,499,1608,2243,9019
