,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Juwan Howard,30.0,81,77.0,2877,529,1169,0.453,0,1,0.0,529,1168,0.453,0.453,318,393,0.809,171,399,570,158,54,22,178,284,1376
1,2.0,Tracy McGrady,24.0,67,67.0,2675,653,1566,0.417,174,513,0.339,479,1053,0.455,0.473,398,500,0.796,95,307,402,370,93,42,179,129,1878
2,3.0,Tyronn Lue,26.0,76,69.0,2332,309,714,0.433,80,209,0.383,229,505,0.453,0.489,101,131,0.771,26,161,187,317,61,5,124,185,799
3,4.0,Drew Gooden,22.0,79,17.0,2134,369,829,0.445,9,42,0.214,360,787,0.457,0.451,167,262,0.637,160,356,516,89,62,72,126,196,914
4,5.0,Keith Bogans,23.0,73,36.0,1787,183,454,0.403,67,187,0.358,116,267,0.434,0.477,65,103,0.631,106,211,317,98,46,10,75,128,498
5,6.0,Gordan Giriček,26.0,48,25.0,1435,188,427,0.44,46,113,0.407,142,314,0.452,0.494,67,81,0.827,37,127,164,80,41,10,63,98,489
6,7.0,Andrew DeClercq,30.0,71,53.0,1211,93,195,0.477,0,0,,93,195,0.477,0.477,44,54,0.815,131,186,317,44,47,32,54,217,230
7,8.0,DeShawn Stevenson,22.0,26,24.0,933,115,285,0.404,12,41,0.293,103,244,0.422,0.425,49,71,0.69,36,84,120,66,24,1,40,54,291
8,9.0,Rod Strickland,37.0,46,9.0,915,122,269,0.454,10,33,0.303,112,236,0.475,0.472,57,76,0.75,24,94,118,185,27,7,67,59,311
9,10.0,Steven Hunter,22.0,59,23.0,789,82,155,0.529,0,0,,82,155,0.529,0.529,23,69,0.333,54,116,170,12,5,73,29,101,187
10,11.0,Zaza Pachulia,19.0,59,2.0,664,68,175,0.389,0,0,,68,175,0.389,0.389,58,90,0.644,69,105,174,13,21,12,34,87,194
11,12.0,Shammond Williams,28.0,37,2.0,525,59,151,0.391,25,74,0.338,34,77,0.442,0.474,40,45,0.889,9,34,43,64,23,1,26,40,183
12,13.0,Reece Gaines,23.0,38,1.0,364,25,86,0.291,3,10,0.3,22,76,0.289,0.308,16,25,0.64,8,31,39,40,11,2,18,22,69
13,14.0,Donnell Harvey,23.0,24,1.0,345,36,89,0.404,0,3,0.0,36,86,0.419,0.404,26,39,0.667,29,43,72,8,10,11,22,44,98
14,15.0,Britton Johnsen,24.0,20,4.0,290,17,59,0.288,1,12,0.083,16,47,0.34,0.297,7,16,0.438,15,30,45,12,7,1,14,28,42
15,16.0,Sean Rooks,34.0,20,0.0,270,20,57,0.351,0,1,0.0,20,56,0.357,0.351,21,22,0.955,14,33,47,18,5,5,7,41,61
16,17.0,Desmond Penigar,22.0,10,0.0,89,14,28,0.5,0,0,,14,28,0.5,0.5,4,4,1.0,6,18,24,3,2,2,6,14,32
17,18.0,Derrick Dial,28.0,9,0.0,86,9,28,0.321,2,9,0.222,7,19,0.368,0.357,6,8,0.75,5,8,13,2,6,0,1,6,26
18,19.0,Lee Nailon,28.0,8,0.0,83,11,27,0.407,0,0,,11,27,0.407,0.407,7,9,0.778,8,6,14,4,1,0,0,9,29
19,20.0,Pat Garrity,27.0,2,0.0,22,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,0,0,1,0,0,0,2,2
20,21.0,Robert Archibald,23.0,1,0.0,4,1,2,0.5,0,0,,1,2,0.5,0.5,0,2,0.0,0,1,1,0,1,0,0,0,2
21,,,,82,,19830,2904,6768,0.429,429,1248,0.344,2475,5520,0.448,0.461,1474,2000,0.737,1003,2350,3353,1584,547,308,1123,1744,7711
