,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Hakeem Olajuwon,30.0,82,82.0,3242,848,1603,0.529,0,8,0.0,848,1595,0.532,0.529,444,570,0.779,283,785,1068,291,150,342,262,305,2140
1,2.0,Kenny Smith,27.0,82,82.0,2422,387,744,0.52,96,219,0.438,291,525,0.554,0.585,195,222,0.878,28,132,160,446,80,7,163,110,1065
2,3.0,Otis Thorpe,30.0,72,69.0,2357,385,690,0.558,0,2,0.0,385,688,0.56,0.558,153,256,0.598,219,370,589,181,43,19,151,234,923
3,4.0,Robert Horry,22.0,79,79.0,2330,323,682,0.474,12,47,0.255,311,635,0.49,0.482,143,200,0.715,113,279,392,191,80,83,156,210,801
4,5.0,Vernon Maxwell,27.0,71,68.0,2251,349,858,0.407,120,361,0.332,229,497,0.461,0.477,164,228,0.719,29,192,221,297,86,8,140,124,982
5,6.0,Carl Herrera,26.0,81,12.0,1800,240,444,0.541,0,2,0.0,240,442,0.543,0.541,125,176,0.71,148,306,454,61,47,35,92,190,605
6,7.0,Scott Brooks,27.0,82,0.0,1516,183,385,0.475,41,99,0.414,142,286,0.497,0.529,112,135,0.83,22,77,99,243,79,3,72,136,519
7,8.0,Matt Bullard,25.0,79,4.0,1356,213,494,0.431,91,243,0.374,122,251,0.486,0.523,58,74,0.784,66,156,222,110,30,11,57,129,575
8,9.0,Winston Garland,28.0,66,4.0,1004,152,343,0.443,6,13,0.462,146,330,0.442,0.452,81,89,0.91,32,76,108,138,39,4,67,116,391
9,10.0,Sleepy Floyd,32.0,52,10.0,867,124,305,0.407,16,56,0.286,108,249,0.434,0.433,81,102,0.794,14,72,86,132,32,6,68,59,345
10,11.0,Kennard Winchester,26.0,39,0.0,340,61,139,0.439,4,19,0.211,57,120,0.475,0.453,17,22,0.773,17,32,49,13,10,10,15,40,143
11,12.0,Tree Rollins,37.0,42,0.0,247,11,41,0.268,0,2,0.0,11,39,0.282,0.268,9,12,0.75,12,48,60,10,6,15,9,43,31
12,13.0,Terry Teagle,32.0,2,0.0,25,2,7,0.286,0,0,,2,7,0.286,0.286,1,2,0.5,0,3,3,2,0,0,1,1,5
13,14.0,Mark Acres,30.0,6,0.0,23,2,9,0.222,1,2,0.5,1,7,0.143,0.278,1,2,0.5,2,4,6,0,0,0,2,2,6
14,,,,82,,19780,3280,6744,0.486,387,1073,0.361,2893,5671,0.51,0.515,1584,2090,0.758,985,2532,3517,2115,682,543,1295,1699,8531
