,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Chris Paul,22.0,80,80.0,3006,630,1291,0.488,92,249,0.369,538,1042,0.516,0.524,332,390,0.851,62,259,321,925,217,4,201,185,1684
1,2.0,David West,27.0,76,76.0,2870,629,1305,0.482,6,25,0.24,623,1280,0.487,0.484,300,353,0.85,180,495,675,177,62,99,165,208,1564
2,3.0,Tyson Chandler,25.0,79,79.0,2783,377,605,0.623,0,1,0.0,377,604,0.624,0.623,175,295,0.593,322,606,928,81,45,84,136,243,929
3,4.0,Peja Stojaković,30.0,77,77.0,2711,451,1026,0.44,231,524,0.441,220,502,0.438,0.552,130,140,0.929,64,267,331,96,57,10,61,127,1263
4,5.0,Morris Peterson,30.0,76,76.0,1796,215,516,0.417,113,287,0.394,102,229,0.445,0.526,65,85,0.765,36,170,206,67,47,7,41,125,608
5,6.0,Jannero Pargo,28.0,80,5.0,1497,254,652,0.39,65,186,0.349,189,466,0.406,0.439,71,81,0.877,26,104,130,192,50,5,93,123,644
6,7.0,Bobby Jackson,34.0,46,0.0,891,116,296,0.392,53,144,0.368,63,152,0.414,0.481,40,49,0.816,23,87,110,76,32,3,31,59,325
7,8.0,Rasual Butler,28.0,51,8.0,875,91,260,0.35,44,133,0.331,47,127,0.37,0.435,26,31,0.839,16,84,100,36,15,21,10,66,252
8,9.0,Hilton Armstrong,23.0,65,3.0,732,67,148,0.453,0,0,,67,148,0.453,0.453,44,70,0.629,65,98,163,23,15,34,59,130,178
9,10.0,Ryan Bowen,32.0,53,4.0,660,49,100,0.49,0,1,0.0,49,99,0.495,0.49,16,29,0.552,55,45,100,25,32,11,15,77,114
10,11.0,Julian Wright,20.0,57,1.0,640,90,169,0.533,10,24,0.417,80,145,0.552,0.562,33,52,0.635,33,84,117,40,29,12,34,43,223
11,12.0,Melvin Ely,29.0,52,1.0,621,85,180,0.472,0,0,,85,180,0.472,0.472,32,58,0.552,28,117,145,22,7,18,42,79,202
12,13.0,Bonzi Wells,31.0,22,0.0,438,77,157,0.49,4,12,0.333,73,145,0.503,0.503,35,53,0.66,21,50,71,17,24,8,27,44,193
13,14.0,Mike James,32.0,21,0.0,183,22,64,0.344,7,23,0.304,15,41,0.366,0.398,6,6,1.0,3,14,17,6,4,0,7,12,57
14,15.0,Marcus Vinicius,23.0,13,0.0,69,9,20,0.45,5,12,0.417,4,8,0.5,0.575,5,11,0.455,1,7,8,2,1,1,3,4,28
15,16.0,Chris Andersen,29.0,5,0.0,34,2,7,0.286,0,0,,2,7,0.286,0.286,2,4,0.5,2,7,9,0,0,4,1,6,6
16,,,,82,,19805,3164,6796,0.466,630,1621,0.389,2534,5175,0.49,0.512,1312,1707,0.769,937,2494,3431,1785,637,321,974,1531,8270
