,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Evan Fournier,23.0,79,71.0,2566,429,929,0.462,156,390,0.4,273,539,0.506,0.546,199,238,0.836,33,192,225,213,96,2,133,214,1213
1,2.0,Victor Oladipo,23.0,72,52.0,2379,425,970,0.438,98,282,0.348,327,688,0.475,0.489,205,247,0.83,48,297,345,282,116,54,153,174,1153
2,3.0,Elfrid Payton,21.0,73,69.0,2145,318,730,0.436,30,92,0.326,288,638,0.451,0.456,112,190,0.589,77,184,261,468,89,20,177,159,778
3,4.0,Nikola Vučević,25.0,65,60.0,2037,533,1046,0.51,2,9,0.222,531,1037,0.512,0.511,113,150,0.753,174,402,576,179,53,70,123,173,1181
4,5.0,Aaron Gordon,20.0,78,37.0,1863,274,579,0.473,42,142,0.296,232,437,0.531,0.509,129,193,0.668,154,353,507,128,59,55,66,153,719
5,6.0,Tobias Harris,23.0,49,49.0,1610,251,541,0.464,47,151,0.311,204,390,0.523,0.507,120,153,0.784,71,271,342,99,47,28,78,91,669
6,7.0,Mario Hezonja,20.0,79,9.0,1413,181,418,0.433,67,192,0.349,114,226,0.504,0.513,49,54,0.907,28,148,176,109,39,17,97,124,478
7,8.0,Jason Smith,29.0,76,2.0,1181,244,503,0.485,4,16,0.25,240,487,0.493,0.489,54,67,0.806,53,166,219,62,33,65,57,163,546
8,9.0,Andrew Nicholson,26.0,56,0.0,823,146,310,0.471,41,114,0.36,105,196,0.536,0.537,51,65,0.785,34,167,201,25,10,22,41,69,384
9,10.0,Channing Frye,32.0,44,29.0,754,81,186,0.435,48,121,0.397,33,65,0.508,0.565,19,21,0.905,23,118,141,45,21,20,30,71,229
10,11.0,Dewayne Dedmon,26.0,58,20.0,705,99,177,0.559,0,0,,99,177,0.559,0.559,57,76,0.75,67,161,228,13,22,46,32,109,255
11,12.0,C.J. Watson,31.0,33,2.0,656,47,137,0.343,14,48,0.292,33,89,0.371,0.394,34,39,0.872,10,56,66,88,19,5,25,49,142
12,13.0,Shabazz Napier,24.0,55,0.0,600,68,201,0.338,34,104,0.327,34,97,0.351,0.423,33,45,0.733,9,46,55,97,23,1,46,38,203
13,14.0,Brandon Jennings,26.0,25,6.0,452,59,161,0.366,27,78,0.346,32,83,0.386,0.45,30,40,0.75,11,39,50,100,18,5,35,33,175
14,15.0,Ersan İlyasova,28.0,22,4.0,447,64,153,0.418,18,44,0.409,46,109,0.422,0.477,32,45,0.711,45,76,121,12,14,6,12,51,178
15,16.0,Devyn Marble,23.0,28,0.0,249,21,71,0.296,8,32,0.25,13,39,0.333,0.352,10,24,0.417,6,32,38,12,13,1,7,25,60
16,17.0,Keith Appling,23.0,5,0.0,27,2,8,0.25,0,3,0.0,2,5,0.4,0.25,2,2,1.0,0,1,1,1,1,0,3,5,6
17,,,,82,,19905,3242,7120,0.455,636,1818,0.35,2606,5302,0.492,0.5,1249,1649,0.757,843,2709,3552,1933,673,417,1155,1701,8369
