,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Jason Terry,26.0,81,78.0,3018,499,1196,0.417,146,421,0.347,353,775,0.455,0.478,215,260,0.827,49,287,336,437,124,16,229,192,1359
1,2.0,Stephen Jackson,25.0,80,78.0,2940,536,1261,0.425,145,427,0.34,391,834,0.469,0.483,233,297,0.785,97,273,370,244,142,20,223,216,1450
2,3.0,Shareef Abdur-Rahim,27.0,53,53.0,1956,383,790,0.485,5,23,0.217,378,767,0.493,0.488,294,334,0.88,141,354,495,127,44,19,131,147,1065
3,4.0,Boris Diaw,21.0,76,37.0,1919,140,313,0.447,6,26,0.231,134,287,0.467,0.457,56,93,0.602,111,231,342,182,59,37,126,191,342
4,5.0,Theo Ratliff,30.0,53,52.0,1648,171,373,0.458,0,0,,171,373,0.458,0.458,96,147,0.653,105,276,381,51,30,166,86,189,438
5,6.0,Dion Glover,25.0,55,26.0,1465,205,524,0.391,36,105,0.343,169,419,0.403,0.426,110,142,0.775,54,183,237,115,40,17,83,106,556
6,7.0,Jacque Vaughn,28.0,71,6.0,1271,107,277,0.386,3,20,0.15,104,257,0.405,0.392,53,68,0.779,12,104,116,195,44,2,84,126,270
7,8.0,Chris Crawford,28.0,56,25.0,1207,211,471,0.448,44,113,0.389,167,358,0.466,0.495,103,119,0.866,58,117,175,45,37,20,55,131,569
8,9.0,Bob Sura,30.0,27,18.0,956,131,312,0.42,12,43,0.279,119,269,0.442,0.439,123,157,0.783,70,153,223,144,25,5,66,72,397
9,10.0,Nazr Mohammed,26.0,53,1.0,938,138,280,0.493,0,0,,138,280,0.493,0.493,69,110,0.627,101,166,267,20,22,27,55,113,345
10,11.0,Jason Collier,26.0,20,16.0,545,79,165,0.479,1,4,0.25,78,161,0.484,0.482,67,85,0.788,36,75,111,17,11,11,31,71,226
11,12.0,Travis Hansen,25.0,41,4.0,507,46,130,0.354,9,30,0.3,37,100,0.37,0.388,22,27,0.815,30,40,70,19,10,9,15,67,123
12,13.0,Mamadou N'Diaye,28.0,25,1.0,359,27,68,0.397,0,0,,27,68,0.397,0.397,44,59,0.746,43,68,111,0,8,24,17,58,98
13,14.0,Joel Przybilla,24.0,12,12.0,314,18,50,0.36,0,0,,18,50,0.36,0.36,12,29,0.414,31,70,101,4,5,17,16,48,48
14,15.0,Lee Nailon,28.0,27,0.0,300,63,138,0.457,0,0,,63,138,0.457,0.457,16,19,0.842,26,37,63,17,10,7,24,48,142
15,16.0,Dan Dickau,25.0,23,0.0,143,21,49,0.429,3,10,0.3,18,39,0.462,0.459,4,6,0.667,4,12,16,18,9,0,13,22,49
16,17.0,Wesley Person,32.0,9,0.0,132,13,39,0.333,8,19,0.421,5,20,0.25,0.436,6,6,1.0,2,23,25,5,3,1,4,5,40
17,18.0,Alan Henderson,31.0,6,0.0,68,10,21,0.476,0,0,,10,21,0.476,0.476,4,6,0.667,11,10,21,2,1,2,3,1,24
18,19.0,Michael Bradley,24.0,11,1.0,60,6,12,0.5,0,0,,6,12,0.5,0.5,0,0,,5,7,12,0,2,0,4,8,12
19,20.0,Željko Rebrača,31.0,3,0.0,51,12,23,0.522,0,0,,12,23,0.522,0.522,1,2,0.5,4,5,9,2,0,2,4,7,25
20,21.0,Hiram Fuller,22.0,4,0.0,43,3,8,0.375,0,0,,3,8,0.375,0.375,2,6,0.333,4,7,11,2,0,1,4,5,8
21,22.0,Rasheed Wallace,29.0,1,1.0,42,8,24,0.333,1,6,0.167,7,18,0.389,0.354,3,3,1.0,1,5,6,2,1,5,3,0,20
22,23.0,Josh Davis,23.0,4,1.0,23,2,5,0.4,0,2,0.0,2,3,0.667,0.4,1,1,1.0,1,4,5,0,0,0,2,3,5
23,,,,82,,19905,2829,6529,0.433,419,1249,0.335,2410,5280,0.456,0.465,1534,1976,0.776,996,2507,3503,1648,627,408,1350,1826,7611
