,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Caron Butler,22.0,78,78.0,2858,429,1032,0.416,34,107,0.318,395,925,0.427,0.432,309,375,0.824,135,262,397,213,137,31,192,230,1201
1,2.0,Brian Grant,30.0,82,82.0,2641,344,676,0.509,0,0,,344,676,0.509,0.509,158,205,0.771,241,596,837,104,63,47,129,300,846
2,3.0,Malik Allen,24.0,80,73.0,2318,335,790,0.424,0,4,0.0,335,786,0.426,0.424,97,121,0.802,134,291,425,54,37,78,128,234,767
3,4.0,Travis Best,30.0,72,52.0,1807,231,583,0.396,36,109,0.33,195,474,0.411,0.427,105,123,0.854,26,121,147,255,44,7,106,174,603
4,5.0,Eddie Jones,31.0,47,47.0,1789,291,688,0.423,98,241,0.407,193,447,0.432,0.494,189,230,0.822,35,191,226,173,64,31,85,137,869
5,6.0,Mike James,27.0,78,8.0,1722,218,585,0.373,67,228,0.294,151,357,0.423,0.43,104,142,0.732,26,123,149,246,64,5,108,176,607
6,7.0,Vladimir Stepania,26.0,79,6.0,1594,185,427,0.433,0,0,,185,427,0.433,0.433,71,134,0.53,211,343,554,24,45,40,69,169,441
7,8.0,Rasual Butler,23.0,72,28.0,1514,207,572,0.362,50,171,0.292,157,401,0.392,0.406,76,104,0.731,29,157,186,93,21,43,77,105,540
8,9.0,Eddie House,24.0,55,7.0,1025,172,444,0.387,36,120,0.3,136,324,0.42,0.428,31,36,0.861,17,84,101,87,44,1,46,73,411
9,10.0,Anthony Carter,27.0,49,26.0,912,83,233,0.356,0,8,0.0,83,225,0.369,0.356,33,50,0.66,12,71,83,203,45,5,81,70,199
10,11.0,LaPhonso Ellis,32.0,55,3.0,784,100,262,0.382,27,107,0.252,73,155,0.471,0.433,50,66,0.758,44,113,157,15,15,15,31,88,277
11,12.0,Sean Lampley,23.0,35,0.0,487,56,129,0.434,0,4,0.0,56,125,0.448,0.434,57,82,0.695,26,57,83,31,7,3,25,43,169
12,13.0,Sean Marks,27.0,23,0.0,223,22,59,0.373,0,1,0.0,22,58,0.379,0.373,10,15,0.667,8,27,35,3,5,6,14,37,54
13,14.0,Ken Johnson,24.0,16,0.0,156,15,37,0.405,0,0,,15,37,0.405,0.405,2,6,0.333,4,28,32,0,1,12,6,20,32
14,,,,82,,19830,2688,6517,0.412,348,1100,0.316,2340,5417,0.432,0.439,1292,1689,0.765,948,2464,3412,1501,592,324,1167,1856,7016
