,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Dennis Schröder,23.0,79,78.0,2485,548,1214,0.451,100,294,0.34,448,920,0.487,0.493,218,255,0.855,42,206,248,499,74,16,258,149,1414
1,2.0,Paul Millsap,31.0,69,67.0,2343,430,972,0.442,75,241,0.311,355,731,0.486,0.481,311,405,0.768,111,422,533,252,90,62,158,186,1246
2,3.0,Dwight Howard,31.0,74,74.0,2199,388,613,0.633,0,2,0.0,388,611,0.635,0.633,226,424,0.533,296,644,940,104,64,92,170,203,1002
3,4.0,Tim Hardaway Jr.,24.0,79,30.0,2154,415,912,0.455,149,417,0.357,266,495,0.537,0.537,164,214,0.766,35,189,224,182,55,15,106,103,1143
4,5.0,Kent Bazemore,27.0,73,64.0,1963,295,721,0.409,92,266,0.346,203,455,0.446,0.473,119,168,0.708,45,186,231,177,91,52,125,165,801
5,6.0,Thabo Sefolosha,32.0,62,42.0,1596,174,395,0.441,41,120,0.342,133,275,0.484,0.492,55,75,0.733,54,216,270,107,96,31,58,97,444
6,7.0,Malcolm Delaney,27.0,73,2.0,1248,145,388,0.374,26,110,0.236,119,278,0.428,0.407,75,93,0.806,10,113,123,193,39,1,95,112,391
7,8.0,Mike Muscala,25.0,70,3.0,1237,170,337,0.504,46,110,0.418,124,227,0.546,0.573,49,64,0.766,76,164,240,95,30,41,55,97,435
8,9.0,Taurean Prince,22.0,59,10.0,981,114,285,0.4,33,102,0.324,81,183,0.443,0.458,74,94,0.787,25,132,157,55,43,27,61,96,335
9,10.0,Kyle Korver,35.0,32,21.0,894,108,246,0.439,65,159,0.409,43,87,0.494,0.571,24,27,0.889,0,89,89,75,23,13,40,47,305
10,11.0,Kris Humphries,31.0,56,4.0,689,87,214,0.407,19,54,0.352,68,160,0.425,0.451,64,82,0.78,60,146,206,29,15,21,28,69,257
11,12.0,Ersan İlyasova,29.0,26,12.0,633,93,226,0.412,32,92,0.348,61,134,0.455,0.482,52,65,0.8,42,109,151,43,22,8,34,73,270
12,13.0,Mike Dunleavy,36.0,30,0.0,475,57,130,0.438,33,77,0.429,24,53,0.453,0.565,22,26,0.846,13,55,68,30,9,5,14,35,169
13,14.0,DeAndre' Bembry,22.0,38,1.0,371,47,98,0.48,1,18,0.056,46,80,0.575,0.485,6,16,0.375,14,45,59,28,8,5,16,21,101
14,15.0,José Calderón,35.0,17,2.0,247,23,57,0.404,8,30,0.267,15,27,0.556,0.474,7,8,0.875,7,25,32,37,4,0,15,14,61
15,16.0,Mike Scott,28.0,18,0.0,195,17,59,0.288,4,27,0.148,13,32,0.406,0.322,7,8,0.875,10,27,37,17,4,3,8,12,45
16,17.0,Ryan Kelly,25.0,16,0.0,110,8,28,0.286,4,10,0.4,4,18,0.222,0.357,5,6,0.833,1,17,18,8,4,5,4,5,25
17,18.0,Lamar Patterson,25.0,5,0.0,40,3,15,0.2,1,6,0.167,2,9,0.222,0.233,2,3,0.667,1,6,7,6,1,0,4,6,9
18,19.0,Gary Neal,32.0,2,0.0,18,0,7,0.0,0,2,0.0,0,5,0.0,0.0,4,4,1.0,0,1,1,1,0,0,0,1,4
19,20.0,Edy Tavares,24.0,1,0.0,4,1,1,1.0,0,0,,1,1,1.0,1.0,0,2,0.0,0,1,1,0,0,0,0,0,2
20,,,,82,,19880,3123,6918,0.451,729,2137,0.341,2394,4781,0.501,0.504,1484,2039,0.728,842,2793,3635,1938,672,397,1294,1491,8459
