,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Darrell Griffith,24.0,77,76.0,2787,752,1554,0.484,38,132,0.288,714,1422,0.502,0.496,167,246,0.679,100,204,304,270,138,33,252,184,1709
1,2.0,Rickey Green,28.0,78,78.0,2783,464,942,0.493,2,13,0.154,462,929,0.497,0.494,185,232,0.797,62,161,223,697,220,4,222,154,1115
2,3.0,Ben Poquette,27.0,75,50.0,2331,329,697,0.472,1,5,0.2,328,692,0.474,0.473,166,221,0.751,155,366,521,168,64,116,100,264,825
3,4.0,Jeff Wilkins,27.0,81,34.0,2307,389,816,0.477,0,3,0.0,389,813,0.478,0.477,156,200,0.78,154,442,596,132,41,42,186,251,934
4,5.0,Danny Schayes,23.0,50,50.0,1638,231,514,0.449,0,1,0.0,231,513,0.45,0.449,157,195,0.805,137,312,449,165,39,68,195,216,619
5,6.0,Jerry Eaves,23.0,82,7.0,1588,280,575,0.487,1,8,0.125,279,567,0.492,0.488,200,247,0.81,34,88,122,210,51,3,152,116,761
6,7.0,Mark Eaton,26.0,81,32.0,1528,146,353,0.414,0,1,0.0,146,352,0.415,0.414,59,90,0.656,86,376,462,112,24,275,140,257,351
7,8.0,John Drew,28.0,44,33.0,1206,318,671,0.474,0,5,0.0,318,666,0.477,0.474,296,392,0.755,98,137,235,97,35,7,135,152,932
8,9.0,J.J. Anderson,22.0,52,2.0,1154,182,357,0.51,0,3,0.0,182,354,0.514,0.51,99,172,0.576,115,167,282,66,62,21,74,147,463
9,10.0,Adrian Dantley,27.0,22,22.0,887,233,402,0.58,0,0,,233,402,0.58,0.58,210,248,0.847,58,82,140,105,20,0,81,62,676
10,11.0,Rich Kelley,29.0,32,23.0,780,71,152,0.467,0,0,,71,152,0.467,0.467,87,105,0.829,70,162,232,79,33,21,65,106,229
11,12.0,Rickey Williams,25.0,44,0.0,346,56,135,0.415,0,3,0.0,56,132,0.424,0.415,35,53,0.66,15,23,38,37,20,4,38,42,147
12,13.0,Kenny Natt,24.0,22,0.0,210,38,73,0.521,0,2,0.0,38,71,0.535,0.521,9,14,0.643,6,16,22,28,5,0,22,36,85
13,14.0,Freeman Williams,26.0,18,3.0,210,36,101,0.356,2,7,0.286,34,94,0.362,0.366,18,25,0.72,3,14,17,10,6,1,12,30,92
14,,,,82,,19755,3525,7342,0.48,44,183,0.24,3481,7159,0.486,0.483,1844,2440,0.756,1093,2550,3643,2176,758,595,1683,2017,8938
