,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Michael Adams,29.0,78,78.0,2795,485,1233,0.393,125,386,0.324,360,847,0.425,0.444,313,360,0.869,58,252,310,594,145,9,212,162,1408
1,2.0,Pervis Ellison,24.0,66,64.0,2511,547,1014,0.539,1,3,0.333,546,1011,0.54,0.54,227,312,0.728,217,523,740,190,62,177,196,222,1322
2,3.0,Harvey Grant,26.0,64,60.0,2388,489,1022,0.478,1,8,0.125,488,1014,0.481,0.479,176,220,0.8,157,275,432,170,74,27,109,178,1155
3,4.0,Larry Stewart,23.0,76,43.0,2229,303,590,0.514,0,3,0.0,303,587,0.516,0.514,188,233,0.807,186,263,449,120,51,44,112,225,794
4,5.0,David Wingate,28.0,81,72.0,2127,266,572,0.465,1,18,0.056,265,554,0.478,0.466,105,146,0.719,80,189,269,247,123,21,124,162,638
5,6.0,A.J. English,24.0,81,6.0,1665,366,846,0.433,6,34,0.176,360,812,0.443,0.436,148,176,0.841,74,94,168,143,32,9,89,160,886
6,7.0,Ledell Eackles,25.0,65,25.0,1463,355,759,0.468,7,35,0.2,348,724,0.481,0.472,139,187,0.743,39,139,178,125,47,7,75,145,856
7,8.0,Charles Jones,34.0,75,32.0,1365,33,90,0.367,0,0,,33,90,0.367,0.367,20,40,0.5,105,212,317,62,43,92,39,214,86
8,9.0,Tom Hammonds,24.0,37,19.0,984,195,400,0.488,0,1,0.0,195,399,0.489,0.488,50,82,0.61,49,136,185,36,22,13,58,118,440
9,10.0,Andre Turner,27.0,70,3.0,871,111,261,0.425,1,16,0.063,110,245,0.449,0.427,61,77,0.792,17,73,90,177,57,2,84,59,284
10,11.0,LaBradford Smith,22.0,48,5.0,708,100,246,0.407,2,21,0.095,98,225,0.436,0.411,45,56,0.804,30,51,81,99,44,1,63,98,247
11,12.0,Greg Foster,23.0,49,3.0,548,89,193,0.461,0,1,0.0,89,192,0.464,0.461,35,49,0.714,43,102,145,35,6,12,36,83,213
12,13.0,Ralph Sampson,31.0,10,0.0,108,9,29,0.31,0,2,0.0,9,27,0.333,0.31,4,6,0.667,11,19,30,4,3,8,10,14,22
13,14.0,Albert King,32.0,6,0.0,59,11,30,0.367,2,7,0.286,9,23,0.391,0.4,7,8,0.875,1,10,11,5,3,0,2,7,31
14,15.0,Rex Chapman,24.0,1,0.0,22,5,12,0.417,0,2,0.0,5,10,0.5,0.417,0,0,,1,3,4,3,1,0,3,4,10
15,16.0,Derek Strong,23.0,1,0.0,12,0,4,0.0,0,0,,0,4,0.0,0.0,3,4,0.75,1,4,5,1,0,0,1,1,3
16,,,,82,,19855,3364,7301,0.461,146,537,0.272,3218,6764,0.476,0.471,1521,1956,0.778,1069,2345,3414,2011,713,422,1254,1852,8395
