,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Kevin Garnett,28.0,82,82.0,3121,683,1360,0.502,6,25,0.24,677,1335,0.507,0.504,445,549,0.811,247,861,1108,466,121,112,222,207,1817
1,2.0,Wally Szczerbiak,27.0,81,37.0,2558,465,919,0.506,63,169,0.373,402,750,0.536,0.54,260,304,0.855,82,221,303,191,40,16,132,178,1253
2,3.0,Latrell Sprewell,34.0,80,79.0,2450,398,961,0.414,69,211,0.327,329,750,0.439,0.45,156,188,0.83,65,189,254,179,53,21,127,124,1021
3,4.0,Trenton Hassell,25.0,82,51.0,2068,225,475,0.474,1,11,0.091,224,464,0.483,0.475,90,114,0.789,80,139,219,128,30,30,64,200,541
4,5.0,Troy Hudson,28.0,79,32.0,1729,266,664,0.401,89,258,0.345,177,406,0.436,0.468,70,90,0.778,19,86,105,283,27,6,113,121,691
5,6.0,Sam Cassell,35.0,59,38.0,1522,319,687,0.464,27,103,0.262,292,584,0.5,0.484,134,155,0.865,25,132,157,301,36,14,109,160,799
6,7.0,Eddie Griffin,22.0,70,0.0,1492,202,522,0.387,67,204,0.328,135,318,0.425,0.451,56,78,0.718,128,325,453,53,23,118,55,120,527
7,8.0,Fred Hoiberg,32.0,76,0.0,1272,139,284,0.489,70,145,0.483,69,139,0.496,0.613,89,102,0.873,32,149,181,85,50,15,20,105,437
8,9.0,Michael Olowokandi,29.0,62,34.0,1215,161,353,0.456,0,0,,161,353,0.456,0.456,46,69,0.667,106,218,324,29,15,56,68,193,368
9,10.0,Anthony Carter,29.0,66,12.0,742,72,177,0.407,2,17,0.118,70,160,0.438,0.412,35,51,0.686,12,57,69,161,35,18,62,88,181
10,11.0,Mark Madsen,29.0,41,14.0,601,34,66,0.515,0,0,,34,66,0.515,0.515,20,40,0.5,63,65,128,18,7,14,24,103,88
11,12.0,John Thomas,29.0,44,8.0,521,42,86,0.488,0,0,,42,86,0.488,0.488,27,46,0.587,39,58,97,17,15,13,18,82,111
12,13.0,Ervin Johnson,37.0,46,23.0,410,28,54,0.519,1,1,1.0,27,53,0.509,0.528,16,25,0.64,43,70,113,6,7,13,18,86,73
13,14.0,Ndudi Ebi,20.0,2,0.0,54,11,21,0.524,0,1,0.0,11,20,0.55,0.524,5,9,0.556,6,10,16,1,1,1,3,7,27
14,,,,82,,19755,3045,6629,0.459,395,1145,0.345,2650,5484,0.483,0.489,1449,1820,0.796,947,2580,3527,1918,460,447,1079,1774,7934
