,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Terry Catledge,26.0,74,72.0,2462,546,1152,0.474,2,8,0.25,544,1144,0.476,0.475,341,486,0.702,271,292,563,72,36,17,181,201,1435
1,2.0,Reggie Theus,32.0,76,71.0,2350,517,1178,0.439,26,105,0.248,491,1073,0.458,0.45,378,443,0.853,75,146,221,407,60,12,226,194,1438
2,3.0,Sidney Green,29.0,73,31.0,1860,312,667,0.468,1,3,0.333,311,664,0.468,0.469,136,209,0.651,166,422,588,99,50,26,119,231,761
3,4.0,Jerry Reynolds,27.0,67,40.0,1817,309,741,0.417,1,14,0.071,308,727,0.424,0.418,239,322,0.742,91,232,323,180,93,64,139,162,858
4,5.0,Nick Anderson,22.0,81,9.0,1785,372,753,0.494,1,17,0.059,371,736,0.504,0.495,186,264,0.705,107,209,316,124,69,34,138,140,931
5,6.0,Mark Acres,27.0,80,50.0,1691,138,285,0.484,3,4,0.75,135,281,0.48,0.489,83,120,0.692,154,277,431,67,36,25,70,248,362
6,7.0,Sam Vincent,26.0,63,45.0,1657,258,564,0.457,1,14,0.071,257,550,0.467,0.458,188,214,0.879,37,157,194,354,65,20,132,108,705
7,8.0,Otis Smith,26.0,65,35.0,1644,348,708,0.492,10,40,0.25,338,668,0.506,0.499,169,222,0.761,117,183,300,147,76,57,102,174,875
8,9.0,Scott Skiles,25.0,70,32.0,1460,190,464,0.409,52,132,0.394,138,332,0.416,0.466,104,119,0.874,23,136,159,334,36,4,90,126,536
9,10.0,Michael Ansley,22.0,72,5.0,1221,231,465,0.497,0,0,,231,465,0.497,0.497,164,227,0.722,187,175,362,40,24,17,50,152,626
10,11.0,Jeff Turner,27.0,60,15.0,1105,132,308,0.429,2,10,0.2,130,298,0.436,0.432,42,54,0.778,52,175,227,53,23,12,61,161,308
11,12.0,Morlon Wiley,23.0,40,2.0,638,92,208,0.442,17,46,0.37,75,162,0.463,0.483,28,38,0.737,13,39,52,114,45,3,63,65,229
12,13.0,Dave Corzine,33.0,6,3.0,79,11,29,0.379,0,0,,11,29,0.379,0.379,0,2,0.0,7,11,18,2,2,0,8,7,22
13,14.0,Jawann Oldham,32.0,3,0.0,36,1,3,0.333,0,0,,1,3,0.333,0.333,2,5,0.4,4,11,15,0,2,3,3,6,4
14,,,,82,,19805,3457,7525,0.459,116,393,0.295,3341,7132,0.468,0.467,2060,2725,0.756,1304,2465,3769,1993,617,294,1407,1975,9090
