,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Kurt Thomas,31.0,80,75.0,2548,392,829,0.473,0,3,0.0,392,826,0.475,0.473,106,127,0.835,145,517,662,149,56,80,132,298,890
1,2.0,Shandon Anderson,30.0,80,37.0,1974,238,564,0.422,36,128,0.281,202,436,0.463,0.454,123,161,0.764,53,169,222,122,68,17,118,182,635
2,3.0,Stephon Marbury,26.0,47,47.0,1839,336,780,0.431,50,156,0.321,286,624,0.458,0.463,209,251,0.833,39,107,146,438,65,4,152,98,931
3,4.0,Allan Houston,32.0,50,50.0,1799,340,781,0.435,87,202,0.431,253,579,0.437,0.491,157,172,0.913,20,101,121,99,38,2,102,105,924
4,5.0,Keith Van Horn,28.0,47,47.0,1574,273,613,0.445,60,161,0.373,213,452,0.471,0.494,163,199,0.819,98,245,343,83,52,18,119,151,769
5,6.0,Dikembe Mutombo,37.0,65,56.0,1494,141,295,0.478,0,0,,141,295,0.478,0.478,81,119,0.681,145,292,437,25,17,123,54,141,363
6,7.0,Anfernee Hardaway,32.0,42,4.0,1219,159,408,0.39,16,44,0.364,143,364,0.393,0.409,69,89,0.775,42,147,189,79,42,12,65,81,403
7,8.0,Othella Harrington,30.0,56,3.0,872,100,202,0.495,0,0,,100,202,0.495,0.495,58,78,0.744,58,119,177,29,12,14,65,134,258
8,9.0,Charlie Ward,33.0,35,10.0,827,115,260,0.442,59,138,0.428,56,122,0.459,0.556,16,21,0.762,10,86,96,170,47,8,69,74,305
9,10.0,Tim Thomas,26.0,24,23.0,746,137,303,0.452,26,64,0.406,111,239,0.464,0.495,78,96,0.813,26,89,115,34,24,5,43,69,378
10,11.0,Howard Eisley,31.0,33,23.0,730,80,202,0.396,28,85,0.329,52,117,0.444,0.465,32,36,0.889,7,59,66,156,30,3,50,85,220
11,12.0,Frank Williams,23.0,56,3.0,714,80,208,0.385,18,60,0.3,62,148,0.419,0.428,41,48,0.854,8,45,53,121,25,6,63,58,219
12,13.0,Michael Doleac,26.0,46,0.0,685,100,225,0.444,0,0,,100,225,0.444,0.444,31,36,0.861,60,129,189,30,17,30,37,84,231
13,14.0,Nazr Mohammed,26.0,27,23.0,673,108,192,0.563,0,0,,108,192,0.563,0.563,31,59,0.525,77,130,207,16,33,25,41,82,247
14,15.0,Mike Sweetney,21.0,42,1.0,494,69,140,0.493,0,1,0.0,69,139,0.496,0.493,42,58,0.724,68,89,157,14,18,12,32,57,180
15,16.0,Moochie Norris,30.0,36,0.0,446,53,130,0.408,12,35,0.343,41,95,0.432,0.454,36,47,0.766,8,27,35,73,28,3,34,35,154
16,17.0,Antonio McDyess,29.0,18,6.0,421,65,142,0.458,0,0,,65,142,0.458,0.458,22,38,0.579,31,88,119,20,12,11,27,46,152
17,18.0,Vin Baker,32.0,17,0.0,313,40,99,0.404,1,2,0.5,39,97,0.402,0.409,32,45,0.711,36,34,70,12,7,9,25,62,113
18,19.0,DerMarr Johnson,23.0,21,1.0,287,36,97,0.371,13,36,0.361,23,61,0.377,0.438,28,31,0.903,5,34,39,11,8,7,16,32,113
19,20.0,Clarence Weatherspoon,33.0,15,1.0,216,18,40,0.45,0,0,,18,40,0.45,0.45,18,19,0.947,14,36,50,13,8,2,9,19,54
20,21.0,Cezary Trybański,24.0,3,0.0,5,0,2,0.0,0,0,,0,2,0.0,0.0,1,2,0.5,0,0,0,0,1,0,0,2,1
21,22.0,Bruno Šundov,23.0,1,0.0,4,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,1,0,0,0,2,2
22,,,,82,,19880,2881,6513,0.442,406,1115,0.364,2475,5398,0.459,0.474,1374,1732,0.793,950,2543,3493,1695,608,391,1289,1897,7542
