,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Moses Malone,32.0,79,78.0,2692,531,1090,0.487,2,7,0.286,529,1083,0.488,0.488,543,689,0.788,372,512,884,112,59,72,249,160,1607
1,2.0,Jeff Malone,26.0,80,80.0,2655,648,1360,0.476,10,24,0.417,638,1336,0.478,0.48,335,380,0.882,44,162,206,237,51,13,172,198,1641
2,3.0,John Williams,21.0,82,37.0,2428,427,910,0.469,5,38,0.132,422,872,0.484,0.472,188,256,0.734,127,317,444,232,117,34,145,217,1047
3,4.0,Bernard King,31.0,69,38.0,2044,470,938,0.501,1,6,0.167,469,932,0.503,0.502,247,324,0.762,86,194,280,192,49,10,211,202,1188
4,5.0,Muggsy Bogues,23.0,79,14.0,1628,166,426,0.39,3,16,0.188,163,410,0.398,0.393,58,74,0.784,35,101,136,404,127,3,101,138,393
5,6.0,Terry Catledge,24.0,70,40.0,1610,296,585,0.506,0,2,0.0,296,583,0.508,0.506,154,235,0.655,180,217,397,63,33,9,101,172,746
6,7.0,Steve Colter,25.0,56,53.0,1361,188,401,0.469,3,10,0.3,185,391,0.473,0.473,68,86,0.791,51,104,155,235,56,14,77,112,447
7,8.0,Charles Jones,30.0,69,49.0,1313,72,177,0.407,0,1,0.0,72,176,0.409,0.407,53,75,0.707,106,219,325,59,53,113,57,226,197
8,9.0,Frank Johnson,29.0,75,17.0,1258,216,498,0.434,1,9,0.111,215,489,0.44,0.435,121,149,0.812,39,82,121,188,70,4,99,120,554
9,10.0,Manute Bol,25.0,77,4.0,1136,75,165,0.455,0,1,0.0,75,164,0.457,0.455,26,49,0.531,72,203,275,13,11,208,35,160,176
10,11.0,Darrell Walker,26.0,52,0.0,940,114,291,0.392,0,6,0.0,114,285,0.4,0.392,82,105,0.781,43,84,127,100,62,10,69,105,310
11,12.0,Mark Alarie,24.0,63,0.0,769,144,300,0.48,4,18,0.222,140,282,0.496,0.487,35,49,0.714,70,90,160,39,10,12,50,107,327
12,13.0,Jay Murphy,25.0,9,0.0,46,8,23,0.348,0,0,,8,23,0.348,0.348,4,5,0.8,4,12,16,1,0,0,5,5,20
13,,,,82,,19880,3355,7164,0.468,29,138,0.21,3326,7026,0.473,0.47,1914,2476,0.773,1229,2297,3526,1875,698,502,1384,1922,8653
