,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,LeBron James,23.0,75,74.0,3027,794,1642,0.484,113,359,0.315,681,1283,0.531,0.518,549,771,0.712,133,459,592,539,138,81,255,165,2250
1,2.0,Zydrunas Ilgauskas,32.0,73,73.0,2222,417,879,0.474,0,1,0.0,417,878,0.475,0.474,195,243,0.802,263,419,682,104,34,120,135,247,1029
2,3.0,Daniel Gibson,21.0,58,26.0,1765,201,465,0.432,118,268,0.44,83,197,0.421,0.559,85,105,0.81,30,104,134,145,47,14,76,163,605
3,4.0,Devin Brown,29.0,78,20.0,1762,217,531,0.409,45,146,0.308,172,385,0.447,0.451,107,142,0.754,65,198,263,175,52,7,99,144,586
4,5.0,Drew Gooden,26.0,51,51.0,1564,232,523,0.444,0,3,0.0,232,520,0.446,0.444,110,151,0.728,117,306,423,50,35,30,91,144,574
5,6.0,Damon Jones,31.0,67,3.0,1336,151,363,0.416,115,276,0.417,36,87,0.414,0.574,20,28,0.714,5,67,72,126,19,1,36,66,437
6,7.0,Anderson Varejão,25.0,48,13.0,1320,136,295,0.461,0,2,0.0,136,293,0.464,0.461,49,82,0.598,134,265,399,53,37,26,59,134,321
7,8.0,Larry Hughes,29.0,40,32.0,1210,180,478,0.377,43,126,0.341,137,352,0.389,0.422,88,108,0.815,27,116,143,94,60,11,72,91,491
8,9.0,Sasha Pavlović,24.0,51,45.0,1188,146,403,0.362,34,114,0.298,112,289,0.388,0.404,53,77,0.688,35,93,128,82,29,6,55,117,379
9,10.0,Delonte West,24.0,26,26.0,806,99,225,0.44,29,79,0.367,70,146,0.479,0.504,41,52,0.788,18,79,97,116,29,19,51,59,268
10,11.0,Ira Newble,33.0,41,13.0,650,71,158,0.449,15,45,0.333,56,113,0.496,0.497,20,26,0.769,41,73,114,14,27,7,31,64,177
11,12.0,Joe Smith,32.0,27,1.0,580,87,170,0.512,0,2,0.0,87,168,0.518,0.512,45,69,0.652,55,81,136,19,9,16,22,73,219
12,13.0,Ben Wallace,33.0,22,22.0,578,37,81,0.457,0,0,,37,81,0.457,0.457,19,44,0.432,59,104,163,13,19,37,18,35,93
13,14.0,Wally Szczerbiak,30.0,25,1.0,556,75,209,0.359,19,52,0.365,56,157,0.357,0.404,36,41,0.878,18,63,81,35,9,7,20,36,205
14,15.0,Dwayne Jones,24.0,56,0.0,472,25,47,0.532,0,1,0.0,25,46,0.543,0.532,28,58,0.483,69,71,140,10,10,25,17,88,78
15,16.0,Eric Snow,34.0,22,5.0,305,6,38,0.158,0,2,0.0,6,36,0.167,0.158,10,22,0.455,4,16,20,42,10,4,10,30,22
16,17.0,Shannon Brown,22.0,15,4.0,218,41,111,0.369,9,29,0.31,32,82,0.39,0.41,14,23,0.609,5,13,18,17,10,1,19,27,105
17,18.0,Donyell Marshall,34.0,11,1.0,156,13,44,0.295,8,23,0.348,5,21,0.238,0.386,7,9,0.778,9,21,30,5,2,9,6,16,41
18,19.0,Cedric Simmons,22.0,7,0.0,68,2,6,0.333,0,0,,2,6,0.333,0.333,0,8,0.0,5,10,15,0,2,5,4,7,4
19,20.0,Billy Thomas,32.0,7,0.0,34,4,14,0.286,4,13,0.308,0,1,0.0,0.429,0,0,,0,2,2,0,1,0,3,4,12
20,21.0,Demetris Nichols,23.0,3,0.0,14,1,8,0.125,0,3,0.0,1,5,0.2,0.125,0,0,,0,1,1,0,0,0,2,0,2
21,22.0,Kaniel Dickens,29.0,5,0.0,12,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,1,1,1,0,1,0,1,2
22,23.0,Lance Allred,26.0,3,0.0,10,1,4,0.25,0,0,,1,4,0.25,0.25,1,2,0.5,0,1,1,0,0,0,0,1,3
23,,,,82,,19855,2937,6697,0.439,552,1544,0.358,2385,5153,0.463,0.48,1477,2061,0.717,1092,2563,3655,1640,579,427,1145,1712,7903
