,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Loy Vaught,27.0,80,78.0,2966,571,1087,0.525,7,19,0.368,564,1068,0.528,0.529,149,205,0.727,204,604,808,112,87,40,158,241,1298
1,2.0,Bison Dele,26.0,65,65.0,2157,416,766,0.543,1,6,0.167,415,760,0.546,0.544,196,267,0.734,149,343,492,122,70,55,190,226,1029
2,3.0,Terry Dehere,24.0,82,10.0,2018,315,686,0.459,139,316,0.44,176,370,0.476,0.56,247,327,0.755,41,102,143,350,54,16,191,239,1016
3,4.0,Pooh Richardson,29.0,63,61.0,2013,281,664,0.423,94,245,0.384,187,419,0.446,0.494,78,105,0.743,35,123,158,340,77,13,95,134,734
4,5.0,Rodney Rogers,24.0,67,51.0,1950,306,641,0.477,49,153,0.32,257,488,0.527,0.516,113,180,0.628,113,173,286,167,75,35,144,216,774
5,6.0,Brent Barry,24.0,79,44.0,1898,283,597,0.474,123,296,0.416,160,301,0.532,0.577,111,137,0.81,38,130,168,230,95,22,120,196,800
6,7.0,Lamond Murray,22.0,77,32.0,1816,257,575,0.447,37,116,0.319,220,459,0.479,0.479,99,132,0.75,89,157,246,84,61,25,108,151,650
7,8.0,Malik Sealy,25.0,62,48.0,1601,272,655,0.415,21,100,0.21,251,555,0.452,0.431,147,184,0.799,76,164,240,116,84,28,113,150,712
8,9.0,Bo Outlaw,24.0,80,3.0,985,107,186,0.575,0,3,0.0,107,183,0.585,0.575,72,162,0.444,87,113,200,50,44,91,45,127,286
9,10.0,Stanley Roberts,25.0,51,7.0,795,141,304,0.464,0,0,,141,304,0.464,0.464,74,133,0.556,42,120,162,41,15,39,48,153,356
10,11.0,Eric Piatkowski,25.0,65,1.0,784,98,242,0.405,38,114,0.333,60,128,0.469,0.483,67,82,0.817,40,63,103,48,24,10,45,83,301
11,12.0,Antonio Harvey,25.0,37,9.0,411,44,129,0.341,0,0,,44,129,0.341,0.341,18,40,0.45,42,64,106,6,13,26,26,38,106
12,13.0,Keith Tower,25.0,34,1.0,305,32,72,0.444,0,1,0.0,32,71,0.451,0.444,18,26,0.692,22,29,51,5,4,11,16,50,82
13,14.0,Logan Vander Velden,24.0,15,0.0,31,3,14,0.214,0,5,0.0,3,9,0.333,0.214,3,4,0.75,1,5,6,1,0,0,0,4,9
14,,,,82,,19730,3126,6618,0.472,509,1374,0.37,2617,5244,0.499,0.511,1392,1984,0.702,979,2190,3169,1672,703,411,1355,2008,8153
