,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Larry Johnson,25.0,81,81.0,3234,585,1219,0.48,81,210,0.386,504,1009,0.5,0.513,274,354,0.774,190,395,585,369,78,28,207,174,1525
1,2.0,Alonzo Mourning,24.0,77,77.0,2941,571,1101,0.519,11,34,0.324,560,1067,0.525,0.524,490,644,0.761,200,561,761,111,49,225,241,275,1643
2,3.0,Hersey Hawkins,28.0,82,82.0,2731,390,809,0.482,131,298,0.44,259,511,0.507,0.563,261,301,0.867,60,254,314,262,122,18,150,178,1172
3,4.0,Muggsy Bogues,30.0,78,78.0,2629,348,730,0.477,6,30,0.2,342,700,0.489,0.481,160,180,0.889,51,206,257,675,103,0,132,151,862
4,5.0,Scott Burrell,24.0,65,62.0,2014,277,593,0.467,96,235,0.409,181,358,0.506,0.548,100,144,0.694,96,272,368,161,75,40,85,187,750
5,6.0,Dell Curry,30.0,69,0.0,1718,343,778,0.441,154,361,0.427,189,417,0.453,0.54,95,111,0.856,41,127,168,113,55,18,98,144,935
6,7.0,Robert Parish,41.0,81,4.0,1352,159,372,0.427,0,0,,159,372,0.427,0.427,71,101,0.703,93,257,350,44,27,36,66,132,389
7,8.0,Greg Sutton,27.0,53,4.0,690,94,230,0.409,43,115,0.374,51,115,0.443,0.502,32,45,0.711,8,48,56,91,33,2,51,114,263
8,9.0,Joe Wolf,30.0,63,6.0,583,38,81,0.469,2,6,0.333,36,75,0.48,0.481,12,16,0.75,34,95,129,37,9,6,22,101,90
9,10.0,David Wingate,31.0,52,9.0,515,50,122,0.41,4,22,0.182,46,100,0.46,0.426,18,24,0.75,11,49,60,56,19,6,27,60,122
10,11.0,Michael Adams,32.0,29,0.0,443,67,148,0.453,29,81,0.358,38,67,0.567,0.551,25,30,0.833,6,23,29,95,23,1,26,41,188
11,12.0,Darrin Hancock,23.0,46,7.0,424,68,121,0.562,1,3,0.333,67,118,0.568,0.566,16,39,0.41,14,39,53,30,19,4,30,48,153
12,13.0,Kenny Gattison,30.0,21,0.0,409,47,100,0.47,0,1,0.0,47,99,0.475,0.47,31,51,0.608,21,54,75,17,7,15,22,64,125
13,14.0,Tom Tolbert,29.0,10,0.0,57,6,18,0.333,0,4,0.0,6,14,0.429,0.333,2,2,1.0,7,10,17,2,0,0,3,9,14
14,15.0,Tony Bennett,25.0,3,0.0,46,6,13,0.462,2,9,0.222,4,4,1.0,0.538,0,0,,0,2,2,4,0,0,3,6,14
15,16.0,James Blackwell,26.0,4,0.0,19,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,0,3,3,5,1,0,2,1,4
16,,,,82,,19805,3051,6438,0.474,560,1409,0.397,2491,5029,0.495,0.517,1587,2042,0.777,832,2395,3227,2072,620,399,1224,1685,8249
