,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Tim Duncan,31.0,78,78.0,2651,585,1178,0.497,0,4,0.0,585,1174,0.498,0.497,338,463,0.73,237,644,881,218,56,152,178,185,1508
1,2.0,Bruce Bowen,36.0,81,81.0,2448,174,428,0.407,90,215,0.419,84,213,0.394,0.512,45,69,0.652,33,201,234,91,54,22,46,177,483
2,3.0,Tony Parker,25.0,69,68.0,2312,515,1043,0.494,17,66,0.258,498,977,0.51,0.502,248,347,0.715,30,191,221,411,55,8,164,93,1295
3,4.0,Manu Ginóbili,30.0,74,23.0,2299,453,984,0.46,156,389,0.401,297,595,0.499,0.54,380,442,0.86,63,291,354,332,109,33,200,173,1442
4,5.0,Michael Finley,34.0,82,61.0,2204,315,761,0.414,132,357,0.37,183,404,0.453,0.501,64,80,0.8,27,227,254,114,29,10,56,93,826
5,6.0,Fabricio Oberto,32.0,82,64.0,1644,180,296,0.608,0,1,0.0,180,295,0.61,0.608,37,61,0.607,153,277,430,95,37,20,51,203,397
6,7.0,Ime Udoka,30.0,73,0.0,1316,159,375,0.424,61,165,0.37,98,210,0.467,0.505,44,58,0.759,36,192,228,63,56,17,58,127,423
7,8.0,Jacque Vaughn,32.0,74,9.0,1139,121,283,0.428,3,10,0.3,118,273,0.432,0.433,61,80,0.763,13,61,74,159,23,1,54,97,306
8,9.0,Matt Bonner,27.0,68,3.0,853,121,291,0.416,46,137,0.336,75,154,0.487,0.495,38,44,0.864,53,139,192,32,14,17,39,111,326
9,10.0,Robert Horry,37.0,45,5.0,583,38,119,0.319,18,70,0.257,20,49,0.408,0.395,18,28,0.643,35,74,109,47,21,19,22,55,112
10,11.0,Brent Barry,36.0,31,1.0,554,77,160,0.481,48,112,0.429,29,48,0.604,0.631,19,20,0.95,12,43,55,54,17,3,18,43,221
11,12.0,Francisco Elson,31.0,41,3.0,534,62,148,0.419,0,0,,62,148,0.419,0.419,20,24,0.833,33,102,135,16,9,14,30,62,144
12,13.0,Kurt Thomas,35.0,28,9.0,524,56,125,0.448,0,1,0.0,56,124,0.452,0.448,14,24,0.583,36,102,138,14,21,14,18,57,126
13,14.0,Damon Stoudamire,34.0,31,4.0,413,43,143,0.301,14,55,0.255,29,88,0.33,0.35,6,8,0.75,6,41,47,53,11,2,30,30,106
14,15.0,Darius Washington,22.0,18,0.0,146,21,48,0.438,4,12,0.333,17,36,0.472,0.479,7,13,0.538,4,16,20,15,5,0,14,16,53
15,16.0,Jeremy Richardson,23.0,5,1.0,29,3,7,0.429,2,5,0.4,1,2,0.5,0.571,2,2,1.0,0,1,1,1,1,0,0,5,10
16,17.0,DerMarr Johnson,27.0,5,0.0,28,7,14,0.5,3,9,0.333,4,5,0.8,0.607,0,2,0.0,0,1,1,1,1,0,0,4,17
17,18.0,Ian Mahinmi,21.0,6,0.0,23,6,12,0.5,0,0,,6,12,0.5,0.5,9,9,1.0,0,5,5,1,0,4,2,4,21
18,19.0,Bobby Jones,24.0,3,0.0,20,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,0,,0,2,2,1,2,0,1,1,2
19,20.0,Keith Langford,24.0,2,0.0,10,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,0,2,2,0,0,0,0,1,2
20,21.0,Marcus Williams,21.0,1,0.0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,1,0,0,0
21,,,,82,,19730,2938,6424,0.457,594,1610,0.369,2344,4814,0.487,0.504,1350,1774,0.761,771,2612,3383,1718,521,337,1035,1537,7820
