,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Paul Pressey,27.0,80,80.0,2704,411,843,0.488,8,44,0.182,403,799,0.504,0.492,316,392,0.806,127,272,399,623,168,71,240,247,1146
1,2.0,Terry Cummings,24.0,82,82.0,2669,681,1438,0.474,0,2,0.0,681,1436,0.474,0.474,265,404,0.656,222,472,694,193,121,51,191,283,1627
2,3.0,Sidney Moncrief,28.0,73,72.0,2567,470,962,0.489,33,103,0.32,437,859,0.509,0.506,498,580,0.859,115,219,334,357,103,18,174,178,1471
3,4.0,Ricky Pierce,26.0,81,8.0,2147,429,798,0.538,3,23,0.13,426,775,0.55,0.539,266,310,0.858,94,137,231,177,83,6,107,252,1127
4,5.0,Alton Lister,27.0,81,19.0,1812,318,577,0.551,0,2,0.0,318,575,0.553,0.551,160,266,0.602,199,393,592,101,49,142,161,300,796
5,6.0,Randy Breuer,25.0,82,63.0,1792,272,570,0.477,0,1,0.0,272,569,0.478,0.477,141,198,0.712,159,299,458,114,50,116,122,214,685
6,7.0,Craig Hodges,25.0,66,66.0,1739,284,568,0.5,73,162,0.451,211,406,0.52,0.564,75,86,0.872,39,78,117,229,74,2,89,157,716
7,8.0,Kenny Fields,23.0,78,3.0,1120,204,398,0.513,0,4,0.0,204,394,0.518,0.513,91,132,0.689,59,144,203,79,51,15,77,170,499
8,9.0,Charles Davis,27.0,57,7.0,873,188,397,0.474,3,24,0.125,185,373,0.496,0.477,61,75,0.813,60,110,170,55,26,7,50,113,440
9,10.0,Jeff Lamp,26.0,44,1.0,701,109,243,0.449,3,13,0.231,106,230,0.461,0.455,55,64,0.859,34,87,121,64,20,3,30,88,276
10,11.0,Mike Glenn,30.0,38,1.0,573,94,190,0.495,0,0,,94,190,0.495,0.495,47,49,0.959,4,53,57,39,9,3,18,42,235
11,12.0,Paul Mokeski,29.0,45,0.0,521,59,139,0.424,0,0,,59,139,0.424,0.424,25,34,0.735,36,103,139,30,6,6,25,92,143
12,13.0,Jerry Reynolds,23.0,55,8.0,508,72,162,0.444,1,2,0.5,71,160,0.444,0.448,58,104,0.558,37,43,80,86,43,19,52,57,203
13,14.0,Earl Jones,25.0,12,0.0,43,5,12,0.417,0,0,,5,12,0.417,0.417,3,4,0.75,4,6,10,4,0,1,7,13,13
14,15.0,Bryan Warrick,26.0,5,0.0,27,4,10,0.4,1,2,0.5,3,8,0.375,0.45,1,1,1.0,0,3,3,6,2,0,5,3,10
15,16.0,Derrick Rowland,26.0,2,0.0,9,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.5,0,1,1,1,0,0,0,1,3
16,,,,82,,19805,3601,7310,0.493,125,382,0.327,3476,6928,0.502,0.501,2063,2701,0.764,1189,2420,3609,2158,805,460,1369,2210,9390
