,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Trenton Hassell,22.0,78,47.0,2237,267,628,0.425,60,165,0.364,207,463,0.447,0.473,87,114,0.763,65,190,255,172,55,44,101,184,681
1,2.0,Marcus Fizer,23.0,76,20.0,1963,371,848,0.438,7,41,0.171,364,807,0.451,0.442,189,283,0.668,128,299,427,120,49,24,131,186,938
2,3.0,Ron Mercer,25.0,40,40.0,1503,286,717,0.399,17,57,0.298,269,660,0.408,0.411,84,108,0.778,44,111,155,118,30,10,79,86,673
3,4.0,Fred Hoiberg,29.0,79,8.0,1408,121,291,0.416,24,92,0.261,97,199,0.487,0.457,79,94,0.84,18,192,210,136,61,5,32,87,345
4,5.0,Brad Miller,25.0,48,47.0,1391,208,452,0.46,2,4,0.5,206,448,0.46,0.462,190,253,0.751,176,225,401,101,52,29,74,156,608
5,6.0,Tyson Chandler,19.0,71,31.0,1389,151,304,0.497,0,0,,151,304,0.497,0.497,134,222,0.604,114,229,343,54,28,93,99,179,436
6,7.0,Charles Oakley,38.0,57,36.0,1383,97,263,0.369,1,6,0.167,96,257,0.374,0.371,21,28,0.75,72,271,343,114,49,11,87,175,216
7,8.0,Jalen Rose,29.0,30,30.0,1216,276,587,0.47,37,100,0.37,239,487,0.491,0.502,125,149,0.839,14,110,124,158,33,16,96,103,714
8,9.0,Eddy Curry,19.0,72,31.0,1150,189,377,0.501,0,0,,189,377,0.501,0.501,105,160,0.656,111,161,272,25,16,53,69,173,483
9,10.0,Kevin Ollie,29.0,52,17.0,1146,97,253,0.383,1,2,0.5,96,251,0.382,0.385,109,130,0.838,18,110,128,193,36,1,80,64,304
10,11.0,Greg Anthony,34.0,36,35.0,961,113,287,0.394,29,90,0.322,84,197,0.426,0.444,47,70,0.671,16,72,88,203,49,4,58,72,302
11,12.0,Metta World Peace,22.0,27,26.0,823,152,351,0.433,36,91,0.396,116,260,0.446,0.484,81,129,0.628,40,91,131,77,75,23,69,108,421
12,13.0,Travis Best,29.0,30,18.0,793,112,254,0.441,8,25,0.32,104,229,0.454,0.457,47,51,0.922,10,71,81,149,32,1,40,72,279
13,14.0,Eddie Robinson,25.0,29,12.0,653,112,247,0.453,2,5,0.4,110,242,0.455,0.457,36,48,0.75,24,54,78,37,23,11,36,35,262
14,15.0,Dalibor Bagarić,21.0,50,0.0,638,72,178,0.404,0,1,0.0,72,177,0.407,0.404,41,70,0.586,55,107,162,23,17,24,46,108,185
15,16.0,A.J. Guyton,23.0,45,6.0,607,88,244,0.361,46,123,0.374,42,121,0.347,0.455,22,27,0.815,12,32,44,81,10,7,37,23,244
16,17.0,Jamal Crawford,21.0,23,6.0,481,89,187,0.476,26,58,0.448,63,129,0.488,0.545,10,13,0.769,5,29,34,55,18,5,32,18,214
17,18.0,Norm Richardson,22.0,8,0.0,63,10,23,0.435,4,8,0.5,6,15,0.4,0.522,6,9,0.667,2,5,7,1,0,0,3,5,30
18,,,,82,,19805,2811,6491,0.433,300,868,0.346,2511,5623,0.447,0.456,1413,1958,0.722,924,2359,3283,1817,633,361,1252,1834,7335
