,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Terry Cummings,25.0,82,77.0,2770,729,1426,0.511,0,3,0.0,729,1423,0.512,0.511,249,376,0.662,214,486,700,229,129,81,172,296,1707
1,2.0,Jack Sikma,31.0,82,82.0,2536,390,842,0.463,0,2,0.0,390,840,0.464,0.463,265,313,0.847,208,614,822,203,88,90,160,328,1045
2,3.0,Ricky Pierce,27.0,79,31.0,2505,575,1077,0.534,3,28,0.107,572,1049,0.545,0.535,387,440,0.88,117,149,266,144,64,24,120,222,1540
3,4.0,Craig Hodges,26.0,78,43.0,2147,315,682,0.462,85,228,0.373,230,454,0.507,0.524,131,147,0.891,48,92,140,240,76,7,124,189,846
4,5.0,Paul Pressey,28.0,61,60.0,2057,294,616,0.477,16,55,0.291,278,561,0.496,0.49,242,328,0.738,98,198,296,441,110,47,186,213,846
5,6.0,Randy Breuer,26.0,76,10.0,1467,241,497,0.485,0,0,,241,497,0.485,0.485,118,202,0.584,129,221,350,47,56,61,100,229,600
6,7.0,John Lucas,33.0,43,40.0,1358,285,624,0.457,46,126,0.365,239,498,0.48,0.494,137,174,0.787,29,96,125,290,71,6,89,82,753
7,8.0,Sidney Moncrief,29.0,39,30.0,992,158,324,0.488,8,31,0.258,150,293,0.512,0.5,136,162,0.84,57,70,127,121,27,10,63,73,460
8,9.0,Jerry Reynolds,24.0,58,24.0,963,140,356,0.393,6,18,0.333,134,338,0.396,0.402,118,184,0.641,72,101,173,106,50,30,82,91,404
9,10.0,Dudley Bradley,29.0,68,2.0,900,76,213,0.357,13,50,0.26,63,163,0.387,0.387,47,58,0.81,31,71,102,66,105,8,34,118,212
10,11.0,Paul Mokeski,30.0,62,3.0,626,52,129,0.403,0,1,0.0,52,128,0.406,0.403,46,64,0.719,45,93,138,22,18,13,22,126,150
11,12.0,Keith Smith,22.0,42,4.0,461,57,150,0.38,3,9,0.333,54,141,0.383,0.39,21,28,0.75,13,19,32,43,25,3,30,74,138
12,13.0,Junior Bridgeman,33.0,34,4.0,418,79,171,0.462,1,6,0.167,78,165,0.473,0.465,16,20,0.8,14,38,52,35,10,2,15,50,175
13,14.0,Scott Skiles,22.0,13,0.0,205,18,62,0.29,3,14,0.214,15,48,0.313,0.315,10,12,0.833,6,20,26,45,5,1,21,18,49
14,15.0,Marvin Webster,34.0,15,0.0,102,10,19,0.526,1,1,1.0,9,18,0.5,0.553,6,8,0.75,12,14,26,3,3,7,8,17,27
15,16.0,Hank McDowell,27.0,7,0.0,70,8,17,0.471,0,0,,8,17,0.471,0.471,6,7,0.857,9,10,19,2,2,0,3,14,22
16,17.0,Don Collins,28.0,6,0.0,57,10,28,0.357,0,0,,10,28,0.357,0.357,5,7,0.714,11,4,15,2,2,1,5,11,25
17,18.0,Chris Engler,27.0,5,0.0,48,3,12,0.25,0,0,,3,12,0.25,0.25,1,1,1.0,3,13,16,3,1,1,0,10,7
18,19.0,Jerome Henderson,27.0,6,0.0,36,4,13,0.308,0,0,,4,13,0.308,0.308,4,4,1.0,2,5,7,0,1,1,6,12,12
19,20.0,Mike Glenn,31.0,4,0.0,34,5,13,0.385,0,0,,5,13,0.385,0.385,5,7,0.714,0,2,2,1,1,0,0,3,15
20,21.0,Kenny Fields,24.0,4,0.0,22,6,8,0.75,0,0,,6,8,0.75,0.75,1,5,0.2,0,2,2,1,1,0,1,3,13
21,22.0,Cedric Henderson,21.0,2,0.0,6,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1.0,1,4,5,0,0,0,3,1,6
22,,,,82,,19780,3457,7282,0.475,185,572,0.323,3272,6710,0.488,0.487,1953,2549,0.766,1119,2322,3441,2044,845,393,1260,2180,9052
