,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Pau Gasol,25.0,80,80.0,3135,600,1194,0.503,3,12,0.25,597,1182,0.505,0.504,425,617,0.689,191,522,713,371,46,153,235,184,1628
1,2.0,Shane Battier,27.0,81,81.0,2839,303,621,0.488,65,165,0.394,238,456,0.522,0.54,147,208,0.707,164,265,429,136,92,114,90,223,818
2,3.0,Eddie Jones,34.0,75,75.0,2437,292,722,0.404,133,374,0.356,159,348,0.457,0.497,168,215,0.781,35,244,279,177,131,27,93,201,885
3,4.0,Mike Miller,25.0,74,9.0,2268,354,760,0.466,138,339,0.407,216,421,0.513,0.557,168,210,0.8,42,355,397,200,52,27,140,173,1014
4,5.0,Bobby Jackson,32.0,71,15.0,1775,286,748,0.382,129,332,0.389,157,416,0.377,0.469,107,146,0.733,44,179,223,195,61,1,101,155,808
5,6.0,Lorenzen Wright,30.0,78,58.0,1689,194,406,0.478,0,2,0.0,194,404,0.48,0.478,66,117,0.564,142,253,395,48,52,46,67,201,454
6,7.0,Chucky Atkins,31.0,43,39.0,1161,160,399,0.401,64,182,0.352,96,217,0.442,0.481,107,132,0.811,11,64,75,129,29,2,57,94,491
7,8.0,Dahntay Jones,25.0,71,4.0,967,109,263,0.414,3,21,0.143,106,242,0.438,0.42,60,93,0.645,20,84,104,39,38,15,50,108,281
8,9.0,Damon Stoudamire,32.0,27,27.0,862,114,287,0.397,36,104,0.346,78,183,0.426,0.46,53,62,0.855,23,72,95,128,19,1,55,49,317
9,10.0,Jake Tsakalidis,26.0,51,19.0,732,100,165,0.606,0,0,,100,165,0.606,0.606,57,87,0.655,78,134,212,13,14,32,39,107,257
10,11.0,Hakim Warrick,23.0,68,2.0,724,101,228,0.443,0,0,,101,228,0.443,0.443,76,115,0.661,43,101,144,30,14,21,56,113,278
11,12.0,Antonio Burks,25.0,57,1.0,570,51,144,0.354,1,6,0.167,50,138,0.362,0.358,10,23,0.435,4,33,37,76,20,0,36,45,113
12,13.0,Brian Cardinal,28.0,36,0.0,402,46,111,0.414,13,29,0.448,33,82,0.402,0.473,19,27,0.704,11,44,55,33,23,0,27,65,124
13,14.0,Lawrence Roberts,23.0,33,0.0,181,20,44,0.455,0,2,0.0,20,42,0.476,0.455,11,23,0.478,26,23,49,5,8,2,5,30,51
14,15.0,Anthony Roberson,22.0,16,0.0,88,14,31,0.452,5,10,0.5,9,21,0.429,0.532,2,2,1.0,0,6,6,5,1,0,3,6,35
15,16.0,John Thomas,30.0,3,0.0,25,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,0,0,0,1,0,1,2,3,4
16,,,,82,,19855,2746,6125,0.448,590,1578,0.374,2156,4547,0.474,0.496,1476,2077,0.711,834,2379,3213,1586,600,442,1134,1757,7558
