,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Larry Johnson,26.0,81,81.0,3274,583,1225,0.476,67,183,0.366,516,1042,0.495,0.503,427,564,0.757,249,434,683,355,55,43,182,173,1660
1,2.0,Glen Rice,28.0,79,79.0,3142,610,1296,0.471,171,403,0.424,439,893,0.492,0.537,319,381,0.837,86,292,378,232,91,19,163,217,1710
2,3.0,Dell Curry,31.0,82,29.0,2371,441,974,0.453,164,406,0.404,277,568,0.488,0.537,146,171,0.854,68,196,264,176,108,25,130,173,1192
3,4.0,Matt Geiger,26.0,77,50.0,2349,357,666,0.536,3,8,0.375,354,658,0.538,0.538,149,205,0.727,201,448,649,60,46,63,137,290,866
4,5.0,Kenny Anderson,25.0,38,36.0,1302,206,454,0.454,56,157,0.357,150,297,0.505,0.515,109,150,0.727,26,76,102,328,59,6,88,105,577
5,6.0,Kendall Gill,27.0,36,36.0,1265,179,372,0.481,17,54,0.315,162,318,0.509,0.504,89,117,0.761,56,133,189,225,42,22,110,101,464
6,7.0,Robert Parish,42.0,74,34.0,1086,120,241,0.498,0,0,,120,241,0.498,0.498,50,71,0.704,89,214,303,29,21,54,50,80,290
7,8.0,George Zídek,22.0,71,21.0,888,105,248,0.423,0,0,,105,248,0.423,0.423,71,93,0.763,69,114,183,16,9,7,38,170,281
8,9.0,Darrin Hancock,24.0,63,7.0,838,112,214,0.523,1,3,0.333,111,211,0.526,0.526,47,73,0.644,40,58,98,47,28,5,56,94,272
9,10.0,Scott Burrell,25.0,20,20.0,693,92,206,0.447,37,98,0.378,55,108,0.509,0.536,42,56,0.75,26,72,98,47,27,13,43,76,263
10,11.0,Anthony Goldwire,24.0,42,8.0,621,76,189,0.402,33,83,0.398,43,106,0.406,0.489,46,60,0.767,8,35,43,112,16,0,63,79,231
11,12.0,Rafael Addison,31.0,53,0.0,516,77,165,0.467,0,9,0.0,77,156,0.494,0.467,17,22,0.773,25,65,90,30,9,9,27,74,171
12,13.0,Pete Myers,32.0,32,1.0,453,29,87,0.333,3,16,0.188,26,71,0.366,0.351,31,46,0.674,14,53,67,48,20,6,25,57,92
13,14.0,Khalid Reeves,23.0,20,5.0,418,54,118,0.458,11,36,0.306,43,82,0.524,0.504,43,51,0.843,11,29,40,72,16,1,30,46,162
14,15.0,Michael Adams,33.0,21,3.0,329,37,83,0.446,14,41,0.341,23,42,0.548,0.53,26,35,0.743,5,17,22,67,21,4,25,25,114
15,16.0,Greg Sutton,28.0,18,0.0,190,20,50,0.4,7,21,0.333,13,29,0.448,0.47,15,19,0.789,4,11,15,39,8,0,17,36,62
16,17.0,Muggsy Bogues,31.0,6,0.0,77,6,16,0.375,0,1,0.0,6,15,0.4,0.375,2,2,1.0,6,1,7,19,2,0,6,4,14
17,18.0,Corey Beck,24.0,5,0.0,33,2,8,0.25,0,0,,2,8,0.25,0.25,1,2,0.5,3,4,7,5,1,0,4,8,5
18,19.0,Joe Wolf,31.0,1,0.0,18,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,2,2,0,2,0,2,2,0
19,20.0,Gerald Glass,28.0,5,0.0,15,2,5,0.4,0,1,0.0,2,4,0.5,0.4,1,1,1.0,1,1,2,0,1,0,0,5,5
20,21.0,Donald Hodge,26.0,2,0.0,2,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
21,,,,82,,19880,3108,6618,0.47,584,1520,0.384,2524,5098,0.495,0.514,1631,2119,0.77,987,2256,3243,1907,582,277,1241,1815,8431
