,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Kevin Garnett,21.0,82,82.0,3222,635,1293,0.491,3,16,0.188,632,1277,0.495,0.492,245,332,0.738,222,564,786,348,139,150,192,224,1518
1,2.0,Stephon Marbury,20.0,82,81.0,3112,513,1237,0.415,95,304,0.313,418,933,0.448,0.453,329,450,0.731,58,172,230,704,104,7,256,222,1450
2,3.0,Sam Mitchell,34.0,81,33.0,2239,371,800,0.464,15,43,0.349,356,757,0.47,0.473,243,292,0.832,118,267,385,107,64,22,66,200,1000
3,4.0,Terry Porter,34.0,82,8.0,1786,259,577,0.449,92,233,0.395,167,344,0.485,0.529,167,195,0.856,37,131,168,271,63,16,104,103,777
4,5.0,Cherokee Parks,25.0,79,43.0,1703,224,449,0.499,0,1,0.0,224,448,0.5,0.499,110,169,0.651,140,297,437,53,36,86,66,237,558
5,6.0,Tom Gugliotta,28.0,41,41.0,1582,319,635,0.502,2,17,0.118,317,618,0.513,0.504,183,223,0.821,106,250,356,167,61,22,109,102,823
6,7.0,Stanley Roberts,27.0,74,44.0,1328,191,386,0.495,0,0,,191,386,0.495,0.495,75,156,0.481,109,254,363,27,24,72,70,226,457
7,8.0,Chris Carr,23.0,51,40.0,1165,190,452,0.42,40,127,0.315,150,325,0.462,0.465,84,99,0.848,43,112,155,85,17,11,69,129,504
8,9.0,Tom Hammonds,30.0,57,2.0,1140,127,246,0.516,0,1,0.0,127,245,0.518,0.516,92,132,0.697,100,171,271,36,15,17,48,127,346
9,10.0,Anthony Peeler,28.0,30,24.0,991,155,348,0.445,48,106,0.453,107,242,0.442,0.514,32,41,0.78,31,72,103,114,52,6,45,81,390
10,11.0,Doug West,30.0,38,10.0,688,64,171,0.374,0,2,0.0,64,169,0.379,0.374,29,40,0.725,23,59,82,45,11,5,21,97,157
11,12.0,Reggie Jordan,30.0,57,1.0,487,54,113,0.478,0,1,0.0,54,112,0.482,0.478,41,72,0.569,57,40,97,50,35,9,30,63,149
12,13.0,Micheal Williams,31.0,25,0.0,161,16,48,0.333,0,4,0.0,16,44,0.364,0.333,32,33,0.97,2,12,14,32,9,2,16,24,64
13,14.0,DeJuan Wheat,24.0,34,0.0,150,20,50,0.4,8,17,0.471,12,33,0.364,0.48,9,15,0.6,3,8,11,25,6,1,9,12,57
14,15.0,Bill Curley,25.0,11,1.0,146,16,33,0.485,0,1,0.0,16,32,0.5,0.485,2,3,0.667,11,17,28,4,3,1,3,28,34
15,16.0,Clifford Rozier,25.0,6,0.0,30,3,6,0.5,0,0,,3,6,0.5,0.5,0,1,0.0,3,3,6,0,0,0,4,7,6
16,,,,82,,19930,3157,6844,0.461,303,873,0.347,2854,5971,0.478,0.483,1673,2253,0.743,1063,2429,3492,2068,639,427,1138,1882,8290
