,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Kevin Martin,23.0,80,80.0,2818,505,1067,0.473,127,333,0.381,378,734,0.515,0.533,481,570,0.844,69,273,342,173,98,11,135,181,1618
1,2.0,Mike Bibby,28.0,82,82.0,2784,471,1166,0.404,173,481,0.36,298,685,0.435,0.478,288,347,0.83,39,224,263,388,88,6,197,139,1403
2,3.0,Metta World Peace,27.0,70,65.0,2641,458,1040,0.44,93,260,0.358,365,780,0.468,0.485,307,415,0.74,102,352,454,235,149,43,146,205,1316
3,4.0,John Salmons,27.0,79,19.0,2135,236,517,0.456,40,112,0.357,196,405,0.484,0.495,159,204,0.779,47,217,264,254,73,27,119,177,671
4,5.0,Shareef Abdur-Rahim,30.0,80,45.0,2015,310,654,0.474,3,20,0.15,307,634,0.484,0.476,170,234,0.726,122,276,398,109,53,40,116,243,793
5,6.0,Brad Miller,30.0,63,56.0,1783,224,494,0.453,5,33,0.152,219,461,0.475,0.459,115,149,0.772,79,322,401,224,38,39,108,155,568
6,7.0,Kenny Thomas,29.0,62,53.0,1412,146,303,0.482,0,1,0.0,146,302,0.483,0.482,39,76,0.513,134,243,377,76,43,16,90,141,331
7,8.0,Francisco García,25.0,79,5.0,1410,163,380,0.429,53,149,0.356,110,231,0.476,0.499,95,114,0.833,53,152,205,87,45,43,70,190,474
8,9.0,Corliss Williamson,33.0,68,1.0,1337,236,463,0.51,0,2,0.0,236,461,0.512,0.51,148,207,0.715,63,158,221,39,29,15,97,183,620
9,10.0,Ronnie Price,23.0,58,1.0,563,67,172,0.39,21,65,0.323,46,107,0.43,0.451,37,55,0.673,15,56,71,48,28,4,33,64,192
10,11.0,Quincy Douby,22.0,42,0.0,359,48,126,0.381,12,50,0.24,36,76,0.474,0.429,11,15,0.733,11,26,37,15,15,4,15,21,119
11,12.0,Justin Williams,22.0,26,1.0,333,54,88,0.614,0,1,0.0,54,87,0.621,0.614,23,63,0.365,51,64,115,2,5,16,15,51,131
12,13.0,Maurice Taylor,30.0,12,2.0,103,8,28,0.286,0,0,,8,28,0.286,0.286,8,13,0.615,10,18,28,5,4,1,6,16,24
13,14.0,Jason Hart,28.0,13,0.0,100,15,30,0.5,3,6,0.5,12,24,0.5,0.55,10,11,0.909,2,13,15,10,3,0,4,23,43
14,15.0,Vitaly Potapenko,31.0,3,0.0,13,0,4,0.0,0,0,,0,4,0.0,0.0,0,0,,0,2,2,0,0,0,2,3,0
15,,,,82,,19805,2941,6532,0.45,530,1513,0.35,2411,5019,0.48,0.491,1891,2473,0.765,797,2396,3193,1665,671,265,1194,1792,8303
