,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Karl Malone,26.0,82,82.0,3122,914,1627,0.562,16,43,0.372,898,1584,0.567,0.567,696,913,0.762,232,679,911,226,121,50,304,259,2540
1,2.0,John Stockton,27.0,78,78.0,2915,472,918,0.514,47,113,0.416,425,805,0.528,0.54,354,432,0.819,57,149,206,1134,207,18,272,233,1345
2,3.0,Thurl Bailey,28.0,82,33.0,2583,470,977,0.481,0,8,0.0,470,969,0.485,0.481,222,285,0.779,116,294,410,137,32,100,139,175,1162
3,4.0,Mark Eaton,33.0,82,82.0,2281,158,300,0.527,0,0,,158,300,0.527,0.527,79,118,0.669,171,430,601,39,33,201,75,238,395
4,5.0,Bob Hansen,29.0,81,81.0,2174,265,568,0.467,54,154,0.351,211,414,0.51,0.514,33,64,0.516,66,163,229,149,52,11,79,194,617
5,6.0,Blue Edwards,24.0,82,49.0,1889,286,564,0.507,9,30,0.3,277,534,0.519,0.515,146,203,0.719,69,182,251,145,76,36,152,280,727
6,7.0,Darrell Griffith,31.0,82,1.0,1444,301,649,0.464,80,215,0.372,221,434,0.509,0.525,51,78,0.654,43,123,166,63,68,19,75,149,733
7,8.0,Mike Brown,26.0,82,0.0,1397,177,344,0.515,1,2,0.5,176,342,0.515,0.516,157,199,0.789,111,262,373,47,32,28,88,187,512
8,9.0,Delaney Rudd,27.0,77,2.0,850,111,259,0.429,16,56,0.286,95,203,0.468,0.459,35,53,0.66,12,43,55,177,22,1,88,81,273
9,10.0,Eric Leckner,23.0,77,0.0,764,125,222,0.563,0,0,,125,222,0.563,0.563,81,109,0.743,48,144,192,19,15,23,63,157,331
10,11.0,Eric Johnson,23.0,48,2.0,272,20,84,0.238,1,6,0.167,19,78,0.244,0.244,13,17,0.765,8,20,28,64,17,2,26,49,54
11,12.0,José Ortiz,26.0,13,0.0,64,19,42,0.452,1,2,0.5,18,40,0.45,0.464,3,5,0.6,8,7,15,7,2,1,5,15,42
12,13.0,Raymond Brown,24.0,16,0.0,56,8,28,0.286,0,0,,8,28,0.286,0.286,0,2,0.0,10,5,15,4,0,0,6,11,16
13,14.0,Nate Johnston,23.0,6,0.0,13,4,11,0.364,1,1,1.0,3,10,0.3,0.409,2,2,1.0,2,0,2,0,0,1,1,0,11
14,15.0,Jim Les,26.0,1,0.0,6,0,0,,0,0,,0,0,,,2,4,0.5,0,0,0,1,0,0,3,3,2
15,,,,82,,19830,3330,6593,0.505,226,630,0.359,3104,5963,0.521,0.522,1874,2484,0.754,953,2501,3454,2212,677,491,1410,2031,8760
